model,eta10,clock_factor,li_suppression,stellar_depletion,chi2_total,chi2_yD,chi2_Yp,chi2_yLi,chi2_eta_cmb,sigma_yD,sigma_Yp,sigma_yLi,yD,Yp,yLi_bbn,yLi_surface,delta_neff
li_production_suppression_cmb,6.12,1.0,0.62,1.0,9.498344875216853,0.4198579989576115,0.5366469189189093,8.541839957340333,0.0,0.08063533716677819,0.00304138126514911,0.5051592635991148,2.4557511637158957,0.24722799999999998,2.9263999999999997,2.9263999999999997,0.0
li_production_suppression_cmb,6.12,1.0,0.625,1.0,9.667095544313161,0.4198579989576115,0.5366469189189093,8.710590626436641,0.0,0.08063533716677819,0.00304138126514911,0.5082383791096458,2.4557511637158957,0.24722799999999998,2.9499999999999997,2.9499999999999997,0.0
li_production_suppression_cmb,6.12,1.0,0.63,1.0,9.8352275399459,0.4198579989576115,0.5366469189189093,8.878722622069379,0.0,0.08063533716677819,0.00304138126514911,0.5113234608347244,2.4557511637158957,0.24722799999999998,2.9736,2.9736,0.0
li_production_suppression_cmb,6.12,1.0,0.635,1.0,10.002715150769156,0.4198579989576115,0.5366469189189093,9.046210232892635,0.0,0.08063533716677819,0.00304138126514911,0.5144144014313752,2.4557511637158957,0.24722799999999998,2.9972,2.9972,0.0
li_production_suppression_cmb,6.12,1.0,0.64,1.0,10.169534239955647,0.4198579989576115,0.5366469189189093,9.213029322079127,0.0,0.08063533716677819,0.00304138126514911,0.5175110959196914,2.4557511637158957,0.24722799999999998,3.0208,3.0208,0.0
li_production_suppression_cmb,6.12,1.0,0.645,1.0,10.335662175425941,0.4198579989576115,0.5366469189189093,9.379157257549421,0.0,0.08063533716677819,0.00304138126514911,0.5206134416243975,2.4557511637158957,0.24722799999999998,3.0444,3.0444,0.0
li_production_suppression_cmb,6.12,1.0,0.65,1.0,10.501077762873262,0.4198579989576115,0.5366469189189093,9.544572844996742,0.0,0.08063533716677819,0.00304138126514911,0.5237213381178965,2.4557511637158957,0.24722799999999998,3.068,3.068,0.0
li_production_suppression_cmb,6.12,1.0,0.655,1.0,10.665761181485646,0.4198579989576115,0.5366469189189093,9.709256263609126,0.0,0.08063533716677819,0.00304138126514911,0.526834687164769,2.4557511637158957,0.24722799999999998,3.0916,3.0916,0.0
li_production_suppression_cmb,6.12,1.0,0.66,1.0,10.829693922269257,0.4198579989576115,0.5366469189189093,9.873189004392737,0.0,0.08063533716677819,0.00304138126514911,0.5299533926676949,2.4557511637158957,0.24722799999999998,3.1152,3.1152,0.0
li_production_suppression_cmb,6.12,1.0,0.665,1.0,10.992858728879263,0.4198579989576115,0.5366469189189093,10.036353811002742,0.0,0.08063533716677819,0.00304138126514911,0.533077360614761,2.4557511637158957,0.24722799999999998,3.1388,3.1388,0.0
li_production_suppression_cmb,6.12,1.0,0.67,1.0,11.155239540866809,0.4198579989576115,0.5366469189189093,10.198734622990289,0.0,0.08063533716677819,0.00304138126514911,0.5362064990281262,2.4557511637158957,0.24722799999999998,3.1624,3.1624,0.0
li_production_suppression_cmb,6.12,1.0,0.675,1.0,11.316821439253221,0.4198579989576115,0.5366469189189093,10.360316521376701,0.0,0.08063533716677819,0.00304138126514911,0.5393407179140103,2.4557511637158957,0.24722799999999998,3.186,3.186,0.0
li_production_suppression_cmb,6.12,1.0,0.68,1.0,11.477590594344912,0.4198579989576115,0.5366469189189093,10.521085676468392,0.0,0.08063533716677819,0.00304138126514911,0.5424799292139756,2.4557511637158957,0.24722799999999998,3.2096,3.2096,0.0
li_production_suppression_cmb,6.12,1.0,0.685,1.0,11.63753421570494,0.4198579989576115,0.5366469189189093,10.68102929782842,0.0,0.08063533716677819,0.00304138126514911,0.545624046757472,2.4557511637158957,0.24722799999999998,3.2332,3.2332,0.0
li_production_suppression_cmb,6.12,1.0,0.6900000000000001,1.0,11.79664050419977,0.4198579989576115,0.5366469189189093,10.84013558632325,0.0,0.08063533716677819,0.00304138126514911,0.5487729862156118,2.4557511637158957,0.24722799999999998,3.2568,3.2568,0.0
li_production_suppression_cmb,6.12,1.0,0.6950000000000001,1.0,11.95489860604201,0.4198579989576115,0.5366469189189093,10.99839368816549,0.0,0.08063533716677819,0.00304138126514911,0.5519266650561467,2.4557511637158957,0.24722799999999998,3.2804,3.2804,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.25,0.9565533499578454,0.4198579989576115,0.5366469189189093,4.843208132456945e-05,0.0,0.08063533716677819,0.00304138126514911,0.33159756746026064,2.4557511637158957,0.24722799999999998,4.72,1.4523076923076923,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.2666666666666666,0.9567426988813567,0.4198579989576115,0.5366469189189093,0.0002377810048358903,0.0,0.08063533716677819,0.00304138126514911,0.33086844444612085,2.4557511637158957,0.24722799999999998,4.72,1.4448979591836735,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.2333333333333334,0.957373374297955,0.4198579989576115,0.5366469189189093,0.0008684564214341337,0.0,0.08063533716677819,0.00304138126514911,0.3323363575728337,2.4557511637158957,0.24722799999999998,4.72,1.4597938144329896,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.283333333333333,0.9579239107360258,0.4198579989576115,0.5366469189189093,0.0014189928595049822,0.0,0.08063533716677819,0.00304138126514911,0.33014882288505876,2.4557511637158957,0.24722799999999998,4.72,1.4375634517766498,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.216666666666667,0.9592205121679678,0.4198579989576115,0.5366469189189093,0.002715594291446936,0.0,0.08063533716677819,0.00304138126514911,0.3330849840408084,2.4557511637158957,0.24722799999999998,4.72,1.4673575129533678,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.3,0.960079703664357,0.4198579989576115,0.5366469189189093,0.003574785787836197,0.0,0.08063533716677819,0.00304138126514911,0.32943854065078015,2.4557511637158957,0.24722799999999998,4.72,1.4303030303030304,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.2,0.9621127351738332,0.4198579989576115,0.5366469189189093,0.005607817297312414,0.0,0.08063533716677819,0.00304138126514911,0.3338436198282064,2.4557511637158957,0.24722799999999998,4.72,1.4749999999999999,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.3166666666666664,0.9631930227749801,0.4198579989576115,0.5366469189189093,0.006688104898459331,0.0,0.08063533716677819,0.00304138126514911,0.3287374390462871,2.4557511637158957,0.24722799999999998,4.72,1.4231155778894473,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.183333333333333,0.9660682476109003,0.4198579989576115,0.5366469189189093,0.009563329734379462,0.0,0.08063533716677819,0.00304138126514911,0.33461244170453663,2.4557511637158957,0.24722799999999998,4.72,1.4827225130890052,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.3333333333333335,0.9672470385867349,0.4198579989576115,0.5366469189189093,0.01074212071021403,0.0,0.08063533716677819,0.00304138126514911,0.32804536271680473,2.4557511637158957,0.24722799999999998,4.72,1.416,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.1666666666666665,0.9711054877543213,0.4198579989576115,0.5366469189189093,0.01460056987780049,0.0,0.08063533716677819,0.00304138126514911,0.33539163034633285,2.4557511637158957,0.24722799999999998,4.72,1.4905263157894737,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.35,0.9722251454285036,0.4198579989576115,0.5366469189189093,0.015720227551982813,0.0,0.08063533716677819,0.00304138126514911,0.32736215956530396,2.4557511637158957,0.24722799999999998,4.72,1.408955223880597,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.15,0.9772431290868142,0.4198579989576115,0.5366469189189093,0.020738211210293414,0.0,0.08063533716677819,0.00304138126514911,0.33618137044190827,2.4557511637158957,0.24722799999999998,4.72,1.4984126984126984,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.3666666666666667,0.9781109597975237,0.4198579989576115,0.5366469189189093,0.021606041921002895,0.0,0.08063533716677819,0.00304138126514911,0.3266876806705327,2.4557511637158957,0.24722799999999998,4.72,1.401980198019802,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.1333333333333333,0.9845000814603642,0.4198579989576115,0.5366469189189093,0.027995163583843373,0.0,0.08063533716677819,0.00304138126514911,0.3369818507994472,2.4557511637158957,0.24722799999999998,4.72,1.5063829787234042,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.3833333333333333,0.9848883186788151,0.4198579989576115,0.5366469189189093,0.02838340080229431,0.0,0.08063533716677819,0.00304138126514911,0.3260217802074693,2.4557511637158957,0.24722799999999998,4.72,1.3950738916256158,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.4,0.9925412778282762,0.4198579989576115,0.5366469189189093,0.03603635995175541,0.0,0.08063533716677819,0.00304138126514911,0.32536431537011395,2.4557511637158957,0.24722799999999998,4.72,1.388235294117647,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.1166666666666667,0.9928954921883404,0.4198579989576115,0.5366469189189093,0.03639057431181962,0.0,0.08063533716677819,0.00304138126514911,0.3377932644585578,2.4557511637158957,0.24722799999999998,4.72,1.5144385026737968,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.4166666666666665,1.0010541100219073,0.4198579989576115,0.5366469189189093,0.0445491921453864,0.0,0.08063533716677819,0.00304138126514911,0.3247151462965414,2.4557511637158957,0.24722799999999998,4.72,1.3814634146341462,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.1,1.0024487470643972,0.4198579989576115,0.5366469189189093,0.04594382918787639,0.0,0.08063533716677819,0.00304138126514911,0.3386158088054142,2.4557511637158957,0.24722799999999998,4.72,1.5225806451612902,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.433333333333333,1.0104113032735422,0.4198579989576115,0.5366469189189093,0.05390638539702138,0.0,0.08063533716677819,0.00304138126514911,0.32407413599613594,2.4557511637158957,0.24722799999999998,4.72,1.3747572815533982,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.0833333333333335,1.0131794713044193,0.4198579989576115,0.5366469189189093,0.056674553427898504,0.0,0.08063533716677819,0.00304138126514911,0.3394496856916252,2.4557511637158957,0.24722799999999998,4.72,1.5308108108108107,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.45,1.020597559023384,0.4198579989576115,0.5366469189189093,0.06409264114686328,0.0,0.08063533716677819,0.00304138126514911,0.32344115027893683,2.4557511637158957,0.24722799999999998,4.72,1.3681159420289855,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.0666666666666664,1.0251075304076593,0.4198579989576115,0.5366469189189093,0.06860261253113854,0.0,0.08063533716677819,0.00304138126514911,0.3402951015569682,2.4557511637158957,0.24722799999999998,4.72,1.5391304347826087,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.466666666666667,1.0315977902995508,0.4198579989576115,0.5366469189189093,0.07509287242303003,0.0,0.08063533716677819,0.00304138126514911,0.32281605768702354,2.4557511637158957,0.24722799999999998,4.72,1.3615384615384614,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.05,1.038253030933105,0.4198579989576115,0.5366469189189093,0.08174811305658417,0.0,0.08063533716677819,0.00304138126514911,0.3411522675561367,2.4557511637158957,0.24722799999999998,4.72,1.5475409836065575,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.4833333333333334,1.043397119854776,0.4198579989576115,0.5366469189189093,0.08689220197825512,0.0,0.08063533716677819,0.00304138126514911,0.32219872942787164,2.4557511637158957,0.24722799999999998,4.72,1.355023923444976,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.033333333333333,1.0526363211869985,0.4198579989576115,0.5366469189189093,0.09613140331047773,0.0,0.08063533716677819,0.00304138126514911,0.3420213996896551,2.4557511637158957,0.24722799999999998,4.72,1.556043956043956,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.5,1.055980878280313,0.4198579989576115,0.5366469189189093,0.0994759604037923,0.0,0.08063533716677819,0.00304138126514911,0.3215890393096158,2.4557511637158957,0.24722799999999998,4.72,1.3485714285714285,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.0166666666666666,1.0682779918173182,0.4198579989576115,0.5366469189189093,0.11177307394079745,0.0,0.08063533716677819,0.00304138126514911,0.3429027189391195,2.4557511637158957,0.24722799999999998,4.72,1.5646408839779005,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.5166666666666666,1.0693346020990306,0.4198579989576115,0.5366469189189093,0.11282968422250976,0.0,0.08063533716677819,0.00304138126514911,0.32098686367815515,2.4557511637158957,0.24722799999999998,4.72,1.3421800947867297,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.533333333333333,1.0834440318395981,0.4198579989576115,0.5366469189189093,0.12693911396307722,0.0,0.08063533716677819,0.00304138126514911,0.32039208135604225,2.4557511637158957,0.24722799999999998,4.72,1.3358490566037735,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.0,1.0851988763109104,0.4198579989576115,0.5366469189189093,0.12869395843438952,0.0,0.08063533716677819,0.00304138126514911,0.3437964514069335,2.4557511637158957,0.24722799999999998,4.72,1.5733333333333333,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.55,1.098295110093611,0.4198579989576115,0.5366469189189093,0.14179019221709008,0.0,0.08063533716677819,0.00304138126514911,0.31980457358309583,2.4557511637158957,0.24722799999999998,4.72,1.3295774647887324,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.9833333333333334,1.103420051388847,0.4198579989576115,0.5366469189189093,0.14691513351232624,0.0,0.08063533716677819,0.00304138126514911,0.34470282846071276,2.4557511637158957,0.24722799999999998,4.72,1.5821229050279328,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.5666666666666664,1.11387397955741,0.4198579989576115,0.5366469189189093,0.15736906168088913,0.0,0.08063533716677819,0.00304138126514911,0.3192242239586822,2.4557511637158957,0.24722799999999998,4.72,1.3233644859813085,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.966666666666667,1.1229628372954683,0.4198579989576115,0.5366469189189093,0.16645791941894741,0.0,0.08063533716677819,0.00304138126514911,0.3456220868825411,2.4557511637158957,0.24722799999999998,4.72,1.5910112359550561,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.5833333333333335,1.1301669810603,0.4198579989576115,0.5366469189189093,0.1736620631837791,0.0,0.08063533716677819,0.00304138126514911,0.31865091838561127,2.4557511637158957,0.24722799999999998,4.72,1.3172093023255813,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.95,1.1438487979764373,0.4198579989576115,0.5366469189189093,0.18734388009991654,0.0,0.08063533716677819,0.00304138126514911,0.3465544690232691,2.4557511637158957,0.24722799999999998,4.72,1.5999999999999999,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.6,1.1471606515807937,0.4198579989576115,0.5366469189189093,0.190655733704273,0.0,0.08063533716677819,0.00304138126514911,0.3180845450155945,2.4557511637158957,0.24722799999999998,4.72,1.3111111111111111,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.6166666666666667,1.1648417222524636,0.4198579989576115,0.5366469189189093,0.2083368043759427,0.0,0.08063533716677819,0.00304138126514911,0.31752499419621505,2.4557511637158957,0.24722799999999998,4.72,1.305069124423963,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.9333333333333336,1.1660997411410325,0.4198579989576115,0.5366469189189093,0.20959482326451173,0.0,0.08063533716677819,0.00304138126514911,0.34750022296205463,2.4557511637158957,0.24722799999999998,4.72,1.609090909090909,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.6333333333333333,1.1831971163608808,0.4198579989576115,0.5366469189189093,0.22669219848436004,0.0,0.08063533716677819,0.00304138126514911,0.3169721584193621,2.4557511637158957,0.24722799999999998,4.72,1.2990825688073393,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.916666666666667,1.1897377182037607,0.4198579989576115,0.5366469189189093,0.23323280032724,0.0,0.08063533716677819,0.00304138126514911,0.34845960267135345,2.4557511637158957,0.24722799999999998,4.72,1.618285714285714,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.65,1.2022139473331168,0.4198579989576115,0.5366469189189093,0.24570902945659592,0.0,0.08063533716677819,0.00304138126514911,0.3164259322710823,2.4557511637158957,0.24722799999999998,4.72,1.2931506849315069,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.9,1.2147850241002702,0.4198579989576115,0.5366469189189093,0.25828010622374953,0.0,0.08063533716677819,0.00304138126514911,0.34943286818757885,2.4557511637158957,0.24722799999999998,4.72,1.6275862068965516,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.6666666666666665,1.2218795167211665,0.4198579989576115,0.5366469189189093,0.26537459884464565,0.0,0.08063533716677819,0.00304138126514911,0.3158862123828036,2.4557511637158957,0.24722799999999998,4.72,1.2872727272727273,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.8833333333333333,1.241264196972409,0.4198579989576115,0.5366469189189093,0.28475927909588816,0.0,0.08063533716677819,0.00304138126514911,0.350420285787657,2.4557511637158957,0.24722799999999998,4.72,1.636994219653179,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.683333333333333,1.2421813121806347,0.4198579989576115,0.5366469189189093,0.2856763943041138,0.0,0.08063533716677819,0.00304138126514911,0.31535289738388866,2.4557511637158957,0.24722799999999998,4.72,1.281447963800905,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.7,1.2631070054459541,0.4198579989576115,0.5366469189189093,0.30660208756943325,0.0,0.08063533716677819,0.00304138126514911,0.3148258878554753,2.4557511637158957,0.24722799999999998,4.72,1.2756756756756755,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.8666666666666667,1.269198017717158,0.4198579989576115,0.5366469189189093,0.31269309984063726,0.0,0.08063533716677819,0.00304138126514911,0.35142212817171864,2.4557511637158957,0.24722799999999998,4.72,1.6465116279069767,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.716666666666667,1.284644450303348,0.4198579989576115,0.5366469189189093,0.3281395324268272,0.0,0.08063533716677819,0.00304138126514911,0.31430508628556453,2.4557511637158957,0.24722799999999998,4.72,1.2699551569506726,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.8499999999999996,1.298609509394037,0.4198579989576115,0.5366469189189093,0.34210459151751615,0.0,0.08063533716677819,0.00304138126514911,0.35243867465217504,2.4557511637158957,0.24722799999999998,4.72,1.656140350877193,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.7333333333333334,1.3067816805627188,0.4198579989576115,0.5366469189189093,0.35027676268619795,0.0,0.08063533716677819,0.00304138126514911,0.3137903970253171,2.4557511637158957,0.24722799999999998,4.72,1.2642857142857142,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.75,1.3295069080295474,0.4198579989576115,0.5366469189189093,0.37300199015302654,0.0,0.08063533716677819,0.00304138126514911,0.3132817262465208,2.4557511637158957,0.24722799999999998,4.72,1.2586666666666666,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.833333333333333,1.3295219364854702,0.4198579989576115,0.5366469189189093,0.3730170186089495,0.0,0.08063533716677819,0.00304138126514911,0.3534702113494413,2.4557511637158957,0.24722799999999998,4.72,1.6658823529411766,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.7666666666666666,1.352808520477897,0.4198579989576115,0.5366469189189093,0.39630360260137626,0.0,0.08063533716677819,0.00304138126514911,0.31277898190019326,2.4557511637158957,0.24722799999999998,4.72,1.2530973451327434,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.8166666666666664,1.3619588040044657,0.4198579989576115,0.5366469189189093,0.4054538861279448,0.0,0.08063533716677819,0.00304138126514911,0.3545170313945796,2.4557511637158957,0.24722799999999998,4.72,1.6757396449704143,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.783333333333333,1.3766750796255232,0.4198579989576115,0.5366469189189093,0.4201701617490024,0.0,0.08063533716677819,0.00304138126514911,0.3122820736762843,2.4557511637158957,0.24722799999999998,4.72,1.2475770925110132,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.8,1.395943856443845,0.4198579989576115,0.5366469189189093,0.4394389385673243,0.0,0.08063533716677819,0.00304138126514911,0.3555794351391508,2.4557511637158957,0.24722799999999998,4.72,1.6857142857142857,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.8,1.4010953191120556,0.4198579989576115,0.5366469189189093,0.4445904012355348,0.0,0.08063533716677819,0.00304138126514911,0.31179091296444517,2.4557511637158957,0.24722799999999998,4.72,1.2421052631578948,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.8166666666666664,1.4260581424811927,0.4198579989576115,0.5366469189189093,0.46955322460467186,0.0,0.08063533716677819,0.00304138126514911,0.3113054128158317,2.4557511637158957,0.24722799999999998,4.72,1.2366812227074235,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.783333333333333,1.4315010765611393,0.4198579989576115,0.5366469189189093,0.47499615868461853,0.0,0.08063533716677819,0.00304138126514911,0.3566577303725736,2.4557511637158957,0.24722799999999998,4.72,1.695808383233533,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.8333333333333335,1.4515526211677712,0.4198579989576115,0.5366469189189093,0.4950477032912503,0.0,0.08063533716677819,0.00304138126514911,0.3108254879059101,2.4557511637158957,0.24722799999999998,4.72,1.2313043478260868,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.7666666666666666,1.4686546839931407,0.4198579989576115,0.5366469189189093,0.5121497661166199,0.0,0.08063533716677819,0.00304138126514911,0.3577522325473069,2.4557511637158957,0.24722799999999998,4.72,1.7060240963855422,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.85,1.477567992490564,0.4198579989576115,0.5366469189189093,0.5210630746140433,0.0,0.08063533716677819,0.00304138126514911,0.31035105449823536,2.4557511637158957,0.24722799999999998,4.72,1.225974025974026,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.8666666666666667,1.5040936576516035,0.4198579989576115,0.5366469189189093,0.5475887397750827,0.0,0.08063533716677819,0.00304138126514911,0.30988203040917245,2.4557511637158957,0.24722799999999998,4.72,1.2206896551724138,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.75,1.5074291336939862,0.4198579989576115,0.5366469189189093,0.5509242158174654,0.0,0.08063533716677819,0.00304138126514911,0.35886326501218624,2.4557511637158957,0.24722799999999998,4.72,1.7163636363636363,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.8833333333333333,1.5311191797427712,0.4198579989576115,0.5366469189189093,0.5746142618662503,0.0,0.08063533716677819,0.00304138126514911,0.30941833497353327,2.4557511637158957,0.24722799999999998,4.72,1.215450643776824,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.7333333333333334,1.5478491141905377,0.4198579989576115,0.5366469189189093,0.5913441963140169,0.0,0.08063533716677819,0.00304138126514911,0.3599911592542593,2.4557511637158957,0.24722799999999998,4.72,1.726829268292683,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.9,1.558634281760399,0.4198579989576115,0.5366469189189093,0.6021293638838784,0.0,0.08063533716677819,0.00304138126514911,0.3089598890111004,2.4557511637158957,0.24722799999999998,4.72,1.2102564102564102,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.9166666666666665,1.5866288446285508,0.4198579989576115,0.5366469189189093,0.6301239267520299,0.0,0.08063533716677819,0.00304138126514911,0.30850661479401276,2.4557511637158957,0.24722799999999998,4.72,1.2051063829787234,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.716666666666667,1.5899395456486771,0.4198579989576115,0.5366469189189093,0.6334346277721562,0.0,0.08063533716677819,0.00304138126514911,0.36113625514948533,2.4557511637158957,0.24722799999999998,4.72,1.7374233128834353,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.933333333333333,1.6150929052316312,0.4198579989576115,0.5366469189189093,0.6585879873551105,0.0,0.08063533716677819,0.00304138126514911,0.3080584360149873,2.4557511637158957,0.24722799999999998,4.72,1.2,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.7,1.6337255777440705,0.4198579989576115,0.5366469189189093,0.6772206598675496,0.0,0.08063533716677819,0.00304138126514911,0.36229890122267894,2.4557511637158957,0.24722799999999998,4.72,1.748148148148148,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.95,1.6440166544569426,0.4198579989576115,0.5366469189189093,0.6875117365804218,0.0,0.08063533716677819,0.00304138126514911,0.3076152777563512,2.4557511637158957,0.24722799999999998,4.72,1.1949367088607594,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.966666666666667,1.6733904352477587,0.4198579989576115,0.5366469189189093,0.716885517371238,0.0,0.08063533716677819,0.00304138126514911,0.307177066459863,2.4557511637158957,0.24722799999999998,4.72,1.1899159663865546,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.6833333333333336,1.6792325873307812,0.4198579989576115,0.5366469189189093,0.7227276694542605,0.0,0.08063533716677819,0.00304138126514911,0.36347945491709804,2.4557511637158957,0.24722799999999998,4.72,1.759006211180124,0.0
stellar_depletion_cmb,6.12,1.0,1.0,3.9833333333333334,1.7032047406674795,0.4198579989576115,0.5366469189189093,0.7466998227909587,0.0,0.08063533716677819,0.00304138126514911,0.3067437298972963,2.4557511637158957,0.24722799999999998,4.72,1.1849372384937238,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.666666666666667,1.7264861759010746,0.4198579989576115,0.5366469189189093,0.7699812580245537,0.0,0.08063533716677819,0.00304138126514911,0.3646782828740971,2.4557511637158957,0.24722799999999998,4.72,1.7699999999999998,0.0
stellar_depletion_cmb,6.12,1.0,1.0,4.0,1.7334502119753603,0.4198579989576115,0.5366469189189093,0.7769452940988395,0.0,0.08063533716677819,0.00304138126514911,0.3063151971417677,2.4557511637158957,0.24722799999999998,4.72,1.18,0.0
stellar_depletion_cmb,6.12,1.0,1.0,4.016666666666667,1.7641176367143239,0.4198579989576115,0.5366469189189093,0.8076127188378031,0.0,0.08063533716677819,0.00304138126514911,0.30589139853978403,2.4557511637158957,0.24722799999999998,4.72,1.175103734439834,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.65,1.7755121668295701,0.4198579989576115,0.5366469189189093,0.8190072489530492,0.0,0.08063533716677819,0.00304138126514911,0.36589576122328565,2.4557511637158957,0.24722799999999998,4.72,1.7811320754716982,0.0
stellar_depletion_cmb,6.12,1.0,1.0,4.033333333333333,1.7951979468113013,0.4198579989576115,0.5366469189189093,0.8386930289347804,0.0,0.08063533716677819,0.00304138126514911,0.30547226568399055,2.4557511637158957,0.24722799999999998,4.72,1.1702479338842975,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.6333333333333333,1.8263366023948657,0.4198579989576115,0.5366469189189093,0.8698316845183449,0.0,0.08063533716677819,0.00304138126514911,0.3671322758836569,2.4557511637158957,0.24722799999999998,4.72,1.7924050632911392,0.0
stellar_depletion_cmb,6.12,1.0,1.0,4.05,1.8266822166905268,0.4198579989576115,0.5366469189189093,0.8701772988140061,0.0,0.08063533716677819,0.00304138126514911,0.30505773138659836,2.4557511637158957,0.24722799999999998,4.72,1.165432098765432,0.0
stellar_depletion_cmb,6.12,1.0,1.0,4.066666666666666,1.8585616614002065,0.4198579989576115,0.5366469189189093,0.9020567435236856,0.0,0.08063533716677819,0.00304138126514911,0.3046477296534726,2.4557511637158957,0.24722799999999998,4.72,1.160655737704918,0.0
stellar_depletion_cmb,6.12,1.0,1.0,2.6166666666666667,1.8789857405716224,0.4198579989576115,0.5366469189189093,0.9224808226951017,0.0,0.08063533716677819,0.00304138126514911,0.3683882228761721,2.4557511637158957,0.24722799999999998,4.72,1.8038216560509552,0.0
stellar_depletion_cmb,6.12,1.0,1.0,4.083333333333334,1.890827634752919,0.4198579989576115,0.5366469189189093,0.9343227168763982,0.0,0.08063533716677819,0.00304138126514911,0.304242195658862,2.4557511637158957,0.24722799999999998,4.72,1.1559183673469386,0.0
