fit_group,n_bcuts,N_min,N_max,ess_min,ess_max,amp_mean,amp_min,amp_max,snr_max,snr_mean,max_pair_direction_sep_deg,mean_resultant_length,coherence_score,amp_ratio_vs_baseline,snr_delta_vs_baseline,max_direction_sep_vs_baseline_deg,mock_id
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0015400418890470968,0.0006893738377150176,0.002204826516151957,3.5271335691159655,2.24511819554522,155.02357211846888,0.16106156171377572,0.12780420614891194,0.5099191100550915,-1.2580659544090529,130.88375329345638,80
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.001326100274972808,0.0008979921995498851,0.0018804580970129248,3.1146944619110757,1.8323858021386756,165.02664210313853,0.36803566364189044,0.24560854962662623,0.4390814800994462,-1.6705050616139427,144.43047849142306,81
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.001034289409903189,0.000230375150102171,0.001671416662068197,2.441525971491494,1.547618634492723,154.93672426254122,0.43666728366217405,0.23995618266349342,0.34246077278038967,-2.3436735520335246,142.10886468421577,82
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0015059430235509206,0.0006659177648087968,0.002436664291583614,4.39868038890787,2.333472892654235,137.49979638797095,0.4392036554416179,0.4763635055347186,0.49862872680554426,-0.3865191346171484,147.97478677390967,83
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0013355115286263555,0.0003283547062648705,0.0019378548325793329,2.7091029814694783,1.9201500726432552,173.25146495224345,0.38405038059644303,0.21452062835004929,0.442197614875812,-2.07609654205554,158.98405705340463,84
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0008884827360016119,0.00041580131878766487,0.001665011044070538,1.6385336264778436,1.193645761670229,143.5759353260692,0.2931406724392733,0.11461928146467684,0.29418311882515275,-3.146665897047175,144.0416630205819,85
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0012072553641747851,0.0007860388643704458,0.0015315763113914072,2.3219885271926146,1.7529391400647931,153.95342558514977,0.5256047718464189,0.2760453663534596,0.3997310626986561,-2.463210996332404,126.89714012753608,86
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0010301702358991294,0.0004479939076486752,0.001300002022067244,2.2519805523922876,1.6347033429969804,145.15527484781137,0.263526408218339,0.1404406772680934,0.34109688420226025,-2.533218971132731,158.89443757830406,87
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0009322795267221254,0.0005506603685717909,0.001511409487768992,2.4792937947818507,1.3839682056519145,167.86562917819273,0.12001784886071364,0.06290436792989909,0.3086845559005376,-2.3059057287431677,141.80336821152466,88
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.001139180239342877,0.0005872569165258786,0.0020313639064899096,2.6043937666735566,1.5905361733658692,149.971434090803,0.27359036261880887,0.16445571488823438,0.3771908919941732,-2.180805756851462,109.28713080833967,89
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0010132083223404172,0.0004192302986618821,0.0016151558021302193,2.645452305853821,1.5251521060858562,155.51688380318052,0.19049392844208798,0.11309480115116696,0.3354806708198817,-2.1397472176711974,141.04384794266258,90
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0013496462672261684,0.0006047925341196454,0.0020002952643144735,2.592573051038406,1.9206268116521807,176.1368218442537,0.229688012166172,0.12117716329874657,0.44687772999406866,-2.1926264724866122,140.9963616403809,91
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0010668018415478423,0.0008416854857798209,0.0013570230693689843,2.227989564005065,1.595057076161272,145.30889251810862,0.44938969664485895,0.23674984046811917,0.3532258762024964,-2.5572099595199536,161.99540327597543,92
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.001113510834777304,0.0004862747019508383,0.001999611757244818,2.803889980876493,1.7206064465655164,154.60448736965665,0.3466568121052513,0.21913054600270282,0.3686915647844308,-1.9813095426485252,162.42537555736882,93
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0011993208440884303,0.00058246792034771,0.0018966841459461575,2.633748595388642,1.8715605337014996,164.00798343291078,0.23441869169263285,0.13292791520541225,0.39710388518489914,-2.1514509281363763,156.7542859358662,94
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0010675759977540231,0.0002979030054852494,0.0018095201694583822,2.9198691074639345,1.5359438193772519,163.96275091408145,0.5776796498058009,0.36324035276384486,0.35348220497284144,-1.865330416061084,160.59062505314986,95
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0012673988713405285,0.0007534337202375615,0.001603858019140214,2.5471036330927315,1.882833615281865,146.79222970632176,0.33717783944521434,0.20150561131905426,0.4196450169018914,-2.238095890432287,147.10685834479025,96
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0011163470196531731,0.000718650757043131,0.0012999507166477535,1.9362897083316377,1.5639961728361158,160.6005713243781,0.6054337003510122,0.256581373282163,0.3696306462978238,-2.8489098151933807,147.17491941324772,97
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0012028904709203453,0.00023777366935070872,0.002272981375540276,3.580880561021062,1.6354966921614051,166.37217094839679,0.26962027478623657,0.20554508118464854,0.3982858146832488,-1.2043189625039563,158.79332053097,98
