gate,case_label,run_date,frame,datasets,offset_mode,offset_design_note,prior_config,dataset_sigma_mag,survey_sigma_mag,model,family,H0,param_name,param_value,k_base,N,raw_chi2,data_chi2_map,prior_chi2,posterior_objective,logdet_random_effect,marginal_score,AIC_base,BIC_base,chi2_dof_base,profiled_rms_mag,max_abs_offset_pull_sigma,method,success,case_datasets,case_z_min,case_max_z
redshift_band,all_z,2026-07-16T20:48:53,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,3418,4173.705514868556,3301.8961206295157,209.5789992506095,3511.475119880125,17.249342469413648,3528.7244623495385,3528.7244623495385,3528.7244623495385,0.966031632717822,0.2270584780778407,6.951667635108402,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:53,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,3418,6267.4337241877465,3399.647266860541,529.807765707583,3929.455032568124,17.249342469413648,3946.7043750375374,3946.7043750375374,3946.7043750375374,0.994630563739187,0.2270768424883884,10.522522247889585,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:54,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4895741308562001,1,3418,4590.104538961154,3380.4156069842675,235.7747558739298,3616.190362858197,17.249342469413648,3633.43970532761,3635.43970532761,3641.5765161912864,0.9892934173205348,0.2270156543399883,7.965141004604395,minimize_Om,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:54,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,3418,4173.705514868556,3201.171648881505,149.09032233853864,3350.2619712200435,27.17023772507096,3377.4322089451143,3377.4322089451143,3377.4322089451143,0.9365627995557358,0.2256215376738669,5.045631076905052,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:54,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,3418,6267.4337241877465,3194.0530436655654,344.5140283883278,3538.5670720538933,27.17023772507096,3565.737309778964,3565.737309778964,3565.737309778964,0.9344801180999314,0.2248703323111767,7.904147991752925,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:54,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4305494471999804,1,3418,4628.270786833031,3219.885749718498,199.89944415843948,3419.7851938769377,27.17023772507096,3446.9554316020085,3448.9554316020085,3455.092242465684,0.9423136522442196,0.2247171860923928,6.3821808946161,minimize_Om,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:54,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,3418,4173.705514868556,3143.672406583428,63.57322658377058,3207.2456331671983,48.18688143845243,3255.432514605651,3255.432514605651,3255.432514605651,0.9197403179003592,0.2244263779057097,2.7003886105323325,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:54,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,3418,6267.4337241877465,3097.11142404684,129.3663851672357,3226.4778092140755,48.18688143845243,3274.664690652528,3274.664690652528,3274.664690652528,0.9061180292705792,0.2236014244245452,4.347584126507995,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:54,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3567438766994025,1,3418,5250.919280472864,3102.682268751375,104.20786128377354,3206.890130035149,48.18688143845243,3255.077011473601,3257.077011473601,3263.2138223372767,0.9080135407525242,0.2232160705313941,3.7689607847663775,minimize_Om,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:57,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,3420,4115.907365821276,4115.907365821276,0.0,4115.907365821276,0.0,4115.907365821276,4115.907365821276,4115.907365821276,1.2034816859126536,0.2376084756894423,,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:57,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,3420,6112.16812889892,6112.16812889892,0.0,6112.16812889892,0.0,6112.16812889892,6112.16812889892,6112.16812889892,1.787183663420737,0.2515420239847566,,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:57,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4615893678540625,1,3420,4484.869067817077,4484.869067817077,0.0,4484.869067817077,0.0,4484.869067817077,4486.869067817077,4493.006463647133,1.31174877678183,0.239416341021607,,minimize_Om,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:57,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,3420,4115.907365821276,3479.529930505556,214.66731209160943,3694.197242597165,10.074383955048177,3704.2716265522135,3704.2716265522135,3704.2716265522135,1.0174064124285251,0.2291709846185354,7.381294185479334,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:57,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,3420,6112.16812889892,3822.715450583259,605.1185577133086,4427.834008296568,10.074383955048177,4437.908392251616,4437.908392251616,4437.908392251616,1.117753055726099,0.2314745632957971,11.54778751640564,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:57,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5222079917733223,1,3420,4664.533734243352,3572.2179228518216,239.2876146409303,3811.505537492752,10.074383955048177,3821.5799214478,3823.5799214478,3829.7173172778566,1.044813665648383,0.229894645131493,8.022176873791855,minimize_Om,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:58,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,3420,4115.907365821276,3296.27183771746,198.57259651406304,3494.844434231524,17.25416502520477,3512.098599256728,3512.098599256728,3512.098599256728,0.9638221747711871,0.2269226290492286,6.243815508716168,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:58,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,3420,6112.16812889892,3386.461048945904,506.57055829669537,3893.031607242599,17.25416502520477,3910.285772267804,3910.285772267804,3910.285772267804,0.9901932891654688,0.227024017175852,9.909693986666085,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:58,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4856475704857633,1,3420,4514.192849221092,3362.9727608553976,227.3964151905928,3590.3691760459906,17.25416502520477,3607.6233410711952,3609.6233410711952,3615.760736901252,0.9836129748041526,0.2266257729612898,7.247477669914859,minimize_Om,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:58,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,3420,4115.907365821276,3196.78397146546,143.98928823121963,3340.77325969668,27.1786837246554,3367.9519434213357,3367.9519434213357,3367.9519434213357,0.9347321553992574,0.225503564717841,5.072527139222865,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:58,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,3420,6112.16812889892,3184.002306048118,333.3199658127715,3517.322271860889,27.1786837246554,3544.500955585545,3544.500955585545,3544.500955585545,0.9309948263298592,0.2248581063537998,7.631750229233597,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:58,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4291735833825129,1,3420,4541.277574698298,3206.342057373169,194.057061061748,3400.399118434917,27.1786837246554,3427.5778021595725,3429.5778021595725,3435.715197989629,0.9378011282167796,0.2244636120196098,5.783119122497789,minimize_Om,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:58,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,3420,4115.907365821276,3137.3012094876744,63.37645642618038,3200.677665913855,48.202814102548345,3248.8804800164035,3248.8804800164035,3248.8804800164035,0.9173395349379164,0.2242688465040027,2.906149036761797,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:58,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,3420,6112.16812889892,3084.830744717853,127.8227871399618,3212.653531857815,48.202814102548345,3260.856345960364,3260.856345960364,3260.856345960364,0.90199729377715,0.2235234885002809,4.196735353426169,fixed,True,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,2026-07-16T20:48:59,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,20 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3577473865971274,1,3420,5111.454812438387,3089.5748322607647,102.75179303374716,3192.326625294512,48.202814102548345,3240.5294393970603,3242.5294393970603,3248.6668352271167,0.903648678637252,0.2230306154219781,3.608590937433749,minimize_Om,True,"pantheon,des_raw,union31",0.01,
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:10,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,823,1159.632471194459,1159.632471194459,0.0,1159.632471194459,0.0,1159.632471194459,1159.632471194459,1159.632471194459,1.4090309492034738,0.2025843543857249,,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:10,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,823,1291.2782675866283,1291.2782675866283,0.0,1291.2782675866283,0.0,1291.2782675866283,1291.2782675866283,1291.2782675866283,1.5689893895341778,0.2141937528693754,,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:10,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5999999302136376,1,823,1175.1039371546713,1175.1039371546713,0.0,1175.1039371546713,0.0,1175.1039371546713,1177.1039371546713,1181.8168933553484,1.429566833521498,0.2040861504001579,,minimize_Om,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:10,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,823,1159.632471194459,1025.0071729698457,58.6067031988796,1083.6138761687253,3.3672309845887867,1086.981107153314,1086.981107153314,1086.981107153314,1.2454522150301892,0.1882080903137091,4.944752159446868,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:10,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,823,1291.2782675866283,1110.7177774863349,78.53764432278513,1189.25542180912,3.3672309845887867,1192.6226527937088,1192.6226527937088,1192.6226527937088,1.3495963274439062,0.1962253807796465,5.702205205838683,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:10,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5999999302136376,1,823,1175.1039371546713,1035.2971751342027,60.86826027488356,1096.1654354090865,3.3672309845887867,1099.532666393675,1101.532666393675,1106.2456225943522,1.2594856145184947,0.1892631189615494,5.041126929253091,minimize_Om,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:10,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,823,1159.632471194459,929.2707527006849,85.61800439433269,1014.8887570950176,7.239880965911567,1022.128638060929,1022.128638060929,1022.128638060929,1.1291260664649876,0.1773937766985019,5.352895943744096,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:10,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,823,1291.2782675866283,982.6507601890723,114.57901912877684,1097.229779317849,7.239880965911567,1104.4696602837607,1104.4696602837607,1104.4696602837607,1.1939863428785813,0.1826199599782201,6.173218092929332,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:10,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5999999302136376,1,823,1175.1039371546713,935.828965266198,88.94865524516047,1024.7776205113587,7.239880965911567,1032.0175014772703,1034.0175014772703,1038.7304576779477,1.1384780599345476,0.1780987749384258,5.457264254310704,minimize_Om,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:10,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,823,1159.632471194459,843.6980040009407,90.54542632766272,934.2434303286034,13.427438010125115,947.6708683387284,947.6708683387284,947.6708683387284,1.0251494580813374,0.1670945686723251,4.74513556772772,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:10,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,823,1291.2782675866283,868.2489258121273,121.09532474812517,989.3442505602524,13.427438010125115,1002.7716885703776,1002.7716885703776,1002.7716885703776,1.054980468787518,0.1696472737514535,5.4738089971136406,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:10,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5999999302136376,1,823,1175.1039371546713,846.878955169543,94.10108170151726,940.9800368710604,13.427438010125115,954.4074748811854,956.4074748811854,961.1204310818624,1.0302663688193954,0.1674579424401687,4.837817342622939,minimize_Om,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:10,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,823,1159.632471194459,774.1323692222297,55.41515363628885,829.5475228585186,27.953139217767102,857.5006620762857,857.5006620762857,857.5006620762857,0.9406225628459656,0.1575847176057183,2.941825678599578,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:10,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,823,1291.2782675866283,775.4861702764894,73.94329826217736,849.4294685386667,27.953139217767102,877.3826077564338,877.3826077564338,877.3826077564338,0.9422675215996226,0.1579430226600044,3.3972413702752124,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:10,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5999999302136376,1,823,1175.1039371546713,774.5561967903009,57.60102905584857,832.1572258461495,27.953139217767102,860.1103650639166,862.1103650639166,866.8233212645937,0.9422824778470812,0.1576492881590657,2.9996861021189,minimize_Om,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:12,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,819,1101.360574081771,1101.360574081771,0.0,1101.360574081771,0.0,1101.360574081771,1101.360574081771,1101.360574081771,1.3447626057164477,0.1984171703732264,,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:12,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,819,1218.706633728424,1218.706633728424,0.0,1218.706633728424,0.0,1218.706633728424,1218.706633728424,1218.706633728424,1.4880422878246935,0.2087772086628798,,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:12,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5999999302136376,1,819,1114.696137948216,1114.696137948216,0.0,1114.696137948216,0.0,1114.696137948216,1116.696137948216,1121.404222032069,1.3627092150956184,0.1997236770592902,,minimize_Om,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:12,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,819,1101.360574081771,998.5781909128192,44.82631034879755,1043.4045012616168,3.3619811419466714,1046.7664824035635,1046.7664824035635,1046.7664824035635,1.219265190369743,0.1870061705813828,4.14967473809635,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:12,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,819,1218.706633728424,1076.6617097653634,61.85715205442715,1138.5188618197906,3.3619811419466714,1141.8808429617372,1141.8808429617372,1141.8808429617372,1.314605262228771,0.1941472479193975,4.900850475050268,fixed,True,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,2026-07-16T20:49:12,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,15 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5999999302136376,1,819,1114.696137948216,1007.5691277039645,46.72371277803039,1054.2928404819947,3.3619811419466714,1057.6548216239414,1059.6548216239414,1064.3629057077944,1.2317470998825972,0.1879156859539771,4.245374573245878,minimize_Om,True,"pantheon,des_raw,union31",0.01,0.1
