index_sorted,z,log1pz,mu_obs,sigma_mu,residual_LCDM_baocov,residual_SU2_baocov_4D,residual_SU2R_baocov_4D,residual_SU2_wa_free_baocov,delta_residual_SU2_baocov_4D_minus_LCDM_baocov,delta_residual_SU2R_baocov_4D_minus_LCDM_baocov,delta_residual_SU2_wa_free_baocov_minus_LCDM_baocov
138,0.01247,0.012392889929961378,33.5874,0.26006,-0.014552998068310785,-0.04055156845721797,-0.0402660149573677,-0.03924317088056739,-0.025998570388907183,-0.025713016889056917,-0.024690172812256606
139,0.01247,0.012392889929961378,33.5178,0.26619,0.05504700193169043,0.02904843154278325,0.029333985042633515,0.030356829119433826,-0.025998570388907183,-0.025713016889056917,-0.024690172812256606
140,0.0126,0.012521280553671747,33.8286,0.265115,-0.23300735633306857,-0.25898612430626855,-0.25870102072230594,-0.25768238510777053,-0.02597876797319998,-0.02569366438923737,-0.024675028774701957
141,0.01275,0.012669403100662885,33.8783,0.346381,-0.2567493818772917,-0.2827053076381958,-0.2824207228297979,-0.2814069357315745,-0.02595592576090411,-0.025671340952506227,-0.02465755385428281
142,0.01288,0.012797758229860698,33.9247,0.304606,-0.2808958954011658,-0.3068320304087493,-0.3065478948955942,-0.3055383034356822,-0.025936135007583516,-0.025651999494428424,-0.02464240803451645
143,0.01288,0.012797758229860698,33.9846,0.299399,-0.34079589540116473,-0.36673203040874824,-0.36644789489559315,-0.3654383034356812,-0.025936135007583516,-0.025651999494428424,-0.02464240803451645
144,0.01288,0.012797758229860698,33.9682,0.303693,-0.3243958954011674,-0.35033203040875094,-0.35004789489559585,-0.34903830343568387,-0.025936135007583516,-0.025651999494428424,-0.02464240803451645
145,0.01306,0.012975453522390224,33.6365,0.287379,0.037752276784161154,0.011843535421697027,0.01212704930914299,0.013130841239025415,-0.025908741362464127,-0.025625227475018164,-0.02462143554513574
146,0.01306,0.012975453522390224,33.5028,0.331124,0.17145227678415864,0.14554353542169451,0.14582704930914048,0.1468308412390229,-0.025908741362464127,-0.025625227475018164,-0.02462143554513574
147,0.01309,0.01300506633486925,33.7355,0.239783,-0.05621344902856151,-0.08211762579230708,-0.08183421545549407,-0.08083138900656905,-0.025904176763745568,-0.025620766426932562,-0.02461793997800754
148,0.01309,0.01300506633486925,33.7607,0.28722,-0.08141344902855963,-0.1073176257923052,-0.10703421545549219,-0.10603138900656717,-0.025904176763745568,-0.025620766426932562,-0.02461793997800754
149,0.01314,0.01305441907370951,33.7649,0.288791,-0.07724831696518208,-0.10314488670482547,-0.10286164891834915,-0.10186043090165242,-0.025896569739643382,-0.025613331953167062,-0.024612113936470337
150,0.01334,0.01325180567574788,33.52,0.273536,0.200800099002457,0.17493394935482343,0.17521649736553258,0.1762112904317803,-0.025866149647633563,-0.025583601636924413,-0.02458880857067669
151,0.01334,0.01325180567574788,33.4717,0.261601,0.24910009900246166,0.2232339493548281,0.22351649736553725,0.22451129043178497,-0.025866149647633563,-0.025583601636924413,-0.02458880857067669
152,0.0136,0.013508350024792243,33.7683,0.232778,-0.005134729541879324,-0.03096135221215235,-0.030679699892552037,-0.029693238286689905,-0.025826622670273025,-0.025544970350672713,-0.02455850874481058
153,0.0136,0.013508350024792243,33.772,0.235755,-0.008834729541874253,-0.03466135221214728,-0.03437969989254697,-0.033393238286684834,-0.025826622670273025,-0.025544970350672713,-0.02455850874481058
154,0.0136,0.013508350024792243,33.797,0.277855,-0.03383472954187283,-0.05966135221214586,-0.059379699892545545,-0.05839323828668341,-0.025826622670273025,-0.025544970350672713,-0.02455850874481058
155,0.01361,0.013518215800908267,33.6741,0.345367,0.09067865048769619,0.0648535476537333,0.06513516554662857,0.06612130718475129,-0.025825102833962887,-0.025543484941067618,-0.0245573433029449
156,0.01386,0.013764828575713359,34.0187,0.307194,-0.21396350626870486,-0.2397506235937854,-0.23946986581607632,-0.23849171199616848,-0.025787117325080544,-0.02550635954737146,-0.024528205727463614
157,0.01386,0.013764828575713359,34.0249,0.352338,-0.22016350626870462,-0.24595062359378517,-0.24566986581607608,-0.24469171199616824,-0.025787117325080544,-0.02550635954737146,-0.024528205727463614
158,0.014,0.013902905168991422,33.8053,0.288803,0.02150255265025436,-0.004263301523323548,-0.003983024946350611,-0.0030093347575785856,-0.025765854173577907,-0.02548557759660497,-0.024511887407832944
159,0.014,0.013902905168991422,33.6651,0.296207,0.16170255265025446,0.13593669847667655,0.1362169750536495,0.13719066524242152,-0.025765854173577907,-0.02548557759660497,-0.024511887407832944
160,0.01402,0.013922628840356248,33.8524,0.277558,-0.022462985474462016,-0.04822580256673348,-0.04794559470555271,-0.046972541619325625,-0.02576281709227146,-0.02548260923109069,-0.02450955614486361
161,0.01406,0.013962075016054629,33.8206,0.250873,0.01559269111324113,-0.010164052200195783,-0.009883981750228088,-0.00891220245000568,-0.025756743313436914,-0.02547667286346922,-0.02450489356324681
162,0.01407,0.013971936316858898,33.7492,0.416658,0.08855385959328999,0.06279863464460789,0.06307867074601603,0.06405013168704699,-0.0257552249486821,-0.025475188847273955,-0.024503727906243
163,0.01416,0.014060683648334196,33.9078,0.240515,-0.05604480917466503,-0.08178637027959468,-0.08150664323884627,-0.08053804595969893,-0.025741561104929644,-0.025461834064181232,-0.0244932367850339
164,0.0142,0.014100124378781637,33.8826,0.249316,-0.024650226259325336,-0.050385715376222606,-0.05010612565164507,-0.0491388002037354,-0.02573548911689727,-0.025455899392319736,-0.024488573944410064
165,0.01422,0.014119844160681487,33.9253,0.243928,-0.06425940377336303,-0.0899918570880871,-0.08971233601141648,-0.08874564626980685,-0.02573245331472407,-0.02545293223805345,-0.024486242496443822
166,0.01424,0.014139563553719207,33.8444,0.265489,0.01972712222671902,-0.0060022954137295415,-0.005722842978180154,-0.004756788803334189,-0.02572941764044856,-0.025449965204899172,-0.024483911030053207
167,0.01429,0.014188860335142333,33.7894,0.397352,0.08242471910475757,0.05670289009046314,0.05698217095291369,0.057946636821135655,-0.02572182901429443,-0.02544254815184388,-0.024478082283621916
168,0.01434,0.014238154686512593,33.6968,0.233531,0.1826957251877559,0.1569814840003474,0.15726059333209008,0.15822347176534635,-0.025714241187408504,-0.025435131855665816,-0.02447225342240955
169,0.01448,0.014376165944507108,33.8916,0.240694,0.009234647122738693,-0.01645835240107374,-0.016179723129752688,-0.015221284879679331,-0.025692999523812432,-0.02541437025249138,-0.024455932002418024
170,0.01449,0.01438602316270164,34.1902,0.372674,-0.2878489602633252,-0.3135404427651878,-0.31326184777118016,-0.3123037264158057,-0.025691482501862595,-0.025412887507854975,-0.024454766152480545
171,0.01457,0.014464877410522261,33.7526,0.2163,0.1618450590342917,0.13616571155741752,0.136444032393932,0.1373996198450982,-0.02567934747687417,-0.025401026640359703,-0.024445439189193507
172,0.01472,0.014612712367845454,34.0109,0.270222,-0.07395458938697885,-0.09961118920477219,-0.09933338212123743,-0.09838253973788369,-0.025656599817793335,-0.02537879273425858,-0.024427950350904837
173,0.01483,0.014721110781392996,33.974,0.229564,-0.020697941180124246,-0.04633786395056205,-0.046060433376979404,-0.04511306573762397,-0.025639922770437806,-0.025362492196855158,-0.024415124557499723
174,0.01483,0.014721110781392996,33.9261,0.231708,0.027202058819874253,0.0015621360494364467,0.0018395666230190955,0.0027869342623745297,-0.025639922770437806,-0.025362492196855158,-0.024415124557499723
175,0.01493,0.014819644598278647,34.2732,0.34036,-0.3051320075543771,-0.33075677272724135,-0.3304796842576323,-0.32953547182822973,-0.025624765172864272,-0.025347676703255217,-0.02440346427385265
176,0.01495,0.014839350196639779,34.1793,0.26677,-0.20829055574864697,-0.23391228978533718,-0.23363526971621695,-0.23269168791206596,-0.025621734036690214,-0.025344713967569987,-0.024401132163418993
177,0.01503,0.014918168707207781,33.7189,0.39282,0.26383648273294824,0.23822687196328474,0.2385036184981928,0.23944467918983037,-0.025609610769663504,-0.025332864234755448,-0.024391803543117874
178,0.01503,0.014918168707207781,33.7553,0.390506,0.2274364827329478,0.2018268719632843,0.20210361849819236,0.20304467918982994,-0.025609610769663504,-0.025332864234755448,-0.024391803543117874
179,0.01504,0.01492802058423673,34.1727,0.365029,-0.18850197765456045,-0.2141100731595813,-0.21383336080884163,-0.21289261510009538,-0.025608095505020856,-0.025331383154281184,-0.024390637445534935
180,0.01506,0.014947724047120971,34.1302,0.33431,-0.14308177779624032,-0.16868684286777835,-0.16841019888028796,-0.16747008303323696,-0.025605065071538036,-0.025328421084047648,-0.024388305236996644
181,0.01506,0.014947724047120971,34.1732,0.264363,-0.18608177779623958,-0.2116868428677776,-0.21141019888028723,-0.21047008303323622,-0.025605065071538036,-0.025328421084047648,-0.024388305236996644
182,0.01509,0.014977278513541857,34.252,0.397235,-0.26050865733403583,-0.28610917699489846,-0.2858326355395917,-0.2848934642248935,-0.02560051966086263,-0.025323978205555875,-0.024384806890857647
183,0.01509,0.014977278513541857,34.1781,0.396908,-0.18660865733403398,-0.2122091769948966,-0.21193263553958985,-0.21099346422489162,-0.02560051966086263,-0.025323978205555875,-0.024384806890857647
184,0.01509,0.014977278513541857,34.3366,0.370715,-0.3451086573340305,-0.37070917699489314,-0.3704326355395864,-0.36949346422488816,-0.02560051966086263,-0.025323978205555875,-0.024384806890857647
185,0.01509,0.014977278513541857,33.8877,0.294985,0.10379134266596424,0.0781908230051016,0.07846736446040836,0.07940653577510659,-0.02560051966086263,-0.025323978205555875,-0.024384806890857647
186,0.01518,0.015065936672366994,34.3426,0.372888,-0.3380406687361628,-0.36362755388955037,-0.3633513199394329,-0.3624149803489942,-0.025586885153387584,-0.02531065120327014,-0.024374311612831434
187,0.01522,0.01510533777560298,34.0334,0.344305,-0.02305723522808023,-0.048638061430644086,-0.04836196410552418,-0.047426882157800776,-0.025580826202563856,-0.02530472887744395,-0.024369646929720545
188,0.01527,0.01515458697161981,34.1657,0.28688,-0.1481490311370095,-0.17372228436950365,-0.17344635778757578,-0.17251284711348092,-0.025573253232494153,-0.025297326650566276,-0.024363815976471415
189,0.01529,0.015174285970911283,33.7706,0.30219,0.2498277213447011,0.22425749707672793,0.22453335537321095,0.22546623778039532,-0.025570224267973174,-0.02529436597149015,-0.024361483564305786
190,0.01534,0.015223531771485591,34.2581,0.272528,-0.2304966351224067,-0.25605928753782337,-0.25578359992535127,-0.2548522875792827,-0.025562652415416665,-0.025286964802944567,-0.024355652456875987
191,0.01534,0.015223531771485591,34.2112,0.258071,-0.18359663512240587,-0.20915928753782254,-0.20888359992535044,-0.20795228757928186,-0.025562652415416665,-0.025286964802944567,-0.024355652456875987
192,0.01534,0.015223531771485591,33.9994,0.28632,0.028203364877590786,0.002640712462174122,0.0029164000746462193,0.0038477124207147995,-0.025562652415416665,-0.025286964802944567,-0.024355652456875987
193,0.01534,0.015223531771485591,33.8852,0.313932,0.14240336487759464,0.11684071246217798,0.11711640007465007,0.11804771242071865,-0.025562652415416665,-0.025286964802944567,-0.024355652456875987
194,0.01538,0.01526292666591237,34.0329,0.272511,0.00042725781727170897,-0.02512933769077108,-0.024853786595080862,-0.02392372967455003,-0.02555659550804279,-0.02528104441235257,-0.02435098749182174
195,0.01539,0.015272775147030447,34.3317,0.278713,-0.29694406753665703,-0.32249914889766274,-0.3222236319269456,-0.3212938887762391,-0.025555081361005705,-0.025279564390288556,-0.02434982123958207
196,0.01556,0.015440184487877867,33.9004,0.218994,0.15850405750567376,0.1329747117601201,0.1332496488649113,0.13417406322340497,-0.025529345745553655,-0.02525440864076245,-0.024329994282268785
197,0.01556,0.015440184487877867,33.9926,0.239289,0.06630405750566837,0.04077471176011471,0.04104964886490592,0.04197406322339958,-0.025529345745553655,-0.02525440864076245,-0.024329994282268785
198,0.01566,0.015538647480641618,34.0744,0.314862,-0.0014126433079013623,-0.0269268547650654,-0.026652258529807682,-0.025730974085888647,-0.025514211457164038,-0.02523961522190632,-0.024318330777987285
199,0.0157,0.015578029963318413,34.1608,0.218117,-0.08220418709038313,-0.1077123457257656,-0.10743788579102898,-0.10651785234518485,-0.025508158635382472,-0.025233698700645846,-0.02431366525480172
200,0.01572,0.015597720623054609,34.0331,0.226465,0.04829474932309097,0.022789616907125776,0.023064008701730643,0.023983416855848816,-0.025505132415965193,-0.025230740621360326,-0.024311332467242153
201,0.01579,0.0156666348789802,34.3916,0.270341,-0.3004366019532867,-0.32593114360643227,-0.3256569902491009,-0.32473976952800854,-0.025494541653145575,-0.02522038829581419,-0.02430316757472184
202,0.01579,0.0156666348789802,34.1663,0.242893,-0.07513660195328953,-0.1006311436064351,-0.10035699024910372,-0.09943976952801137,-0.025494541653145575,-0.02522038829581419,-0.02430316757472184
203,0.01579,0.0156666348789802,34.1323,0.209471,-0.04113660195329061,-0.06663114360643618,-0.0663569902491048,-0.06543976952801245,-0.025494541653145575,-0.02522038829581419,-0.02430316757472184
204,0.01581,0.015686323794121614,34.2793,0.261916,-0.1853534167339177,-0.210844932741999,-0.21057084749440946,-0.20965425144338212,-0.025491516008081305,-0.025217430760491766,-0.024300834709464425
205,0.01592,0.015794605898640898,33.8072,0.290395,0.3019922041639731,0.27651732692252295,0.2767910376872109,0.27770420052090117,-0.025474877241450145,-0.025201166476762182,-0.02428800364307193
206,0.01592,0.015794605898640898,33.7902,0.290577,0.3189922041639761,0.29351732692252597,0.29379103768721393,0.2947042005209042,-0.025474877241450145,-0.025201166476762182,-0.02428800364307193
207,0.01595,0.0158241353468853,33.9999,0.334729,0.11343204275198104,0.08796170268600889,0.08823531135443119,0.08914753858074675,-0.025470340065972152,-0.025196731397549854,-0.02428450417123429
208,0.01601,0.01588319162753791,33.9673,0.284408,0.1542886961311325,0.12882742955483195,0.12910083407628292,0.13001119101910774,-0.025461266576300545,-0.025187862054849575,-0.024277505112024755
209,0.0161,0.015971769509698662,33.8975,0.264562,0.23641654653912525,0.21096888804424907,0.2112419864590933,0.2121495403039262,-0.02544765849487618,-0.025174560080031938,-0.024267006235199062
210,0.0161,0.015971769509698662,33.841,0.289311,0.292916546539125,0.26746888804424884,0.2677419864590931,0.26864954030392596,-0.02544765849487618,-0.025174560080031938,-0.024267006235199062
211,0.01612,0.015991452418045837,33.9726,0.41528,0.16404682437178764,0.1386021895441587,0.1388752199538672,0.13978215126714844,-0.02544463482762893,-0.025171604417920435,-0.0242646731046392
212,0.01619,0.01606033954651313,34.0287,0.224824,0.11747652046161505,0.09204246746474354,0.09231525990957579,0.09322001344766306,-0.025434052996871515,-0.025161260552039266,-0.02425650701395199
213,0.01619,0.01606033954651313,34.4137,0.34637,-0.26752347953838296,-0.2929575325352545,-0.2926847400904222,-0.29177998655233495,-0.025434052996871515,-0.025161260552039266,-0.02425650701395199
214,0.01629,0.016158741498887266,34.0697,0.290382,0.09002002012962151,0.06460108132319675,0.06487353396151008,0.06577517931935262,-0.025418938806424762,-0.025146486168111437,-0.024244840810268897
215,0.01629,0.016158741498887266,33.9986,0.219937,0.16112002012961568,0.13570108132319092,0.13597353396150424,0.13687517931934678,-0.025418938806424762,-0.025146486168111437,-0.024244840810268897
216,0.0163,0.016168581161583706,33.8985,0.245383,0.26256985147036005,0.23715242390759528,0.23742484257452645,0.23832617730368355,-0.02541742756276477,-0.025145008895833598,-0.0242436741666765
217,0.01632,0.016188260196524466,34.1679,0.246475,-0.0041329374563048304,-0.02954734262739578,-0.02927499189817695,-0.028374278323155977,-0.025414405171090948,-0.02514205444187212,-0.024241340866851147
218,0.01633,0.0161980995687726,34.3408,0.198023,-0.17568555572174205,-0.20109844974481916,-0.20082613298193053,-0.19992572993236024,-0.025412894023077115,-0.02514057726018848,-0.024240174210618193
219,0.01636,0.016227617104650847,34.1062,0.281582,0.062951706246686,0.03754334547632254,0.03781556035035294,0.03871503203000515,-0.02540836077036346,-0.025136145896333062,-0.024236674216680854
220,0.01646,0.016326002598772968,34.4649,0.358327,-0.282343355128603,-0.30773660712888784,-0.30746473177490685,-0.30656836242587104,-0.02539325200028486,-0.025121376646303872,-0.024225007297268064
221,0.01646,0.016326002598772968,34.5341,0.341619,-0.35154335512860513,-0.37693660712889,-0.376664731774909,-0.3757683624258732,-0.02539325200028486,-0.025121376646303872,-0.024225007297268064
222,0.01646,0.016326002598772968,33.7799,0.330633,0.4026566448713993,0.37726339287111443,0.3775352682250954,0.37843163757413123,-0.02539325200028486,-0.025121376646303872,-0.024225007297268064
223,0.01649,0.01635551635956608,34.1517,0.257136,0.034862448289949555,0.00947372829902804,0.00974550182984757,0.010640941150199978,-0.025388719990921516,-0.025116946460101985,-0.024221507139749576
224,0.01649,0.01635551635956608,34.1436,0.28269,0.04296244828994844,0.017573728299026925,0.017845501829846455,0.018740941150198864,-0.025388719990921516,-0.025116946460101985,-0.024221507139749576
225,0.01658,0.016444052415932844,34.022,0.308995,0.1765368268600227,0.15116170117587302,0.15143316932812922,0.15232582041831932,-0.02537512568414968,-0.025103657531893475,-0.024211006441703375
226,0.01658,0.016444052415932844,34.2003,0.325329,-0.0017631731399774253,-0.027138298824127105,-0.0268668306718709,-0.0259741795816808,-0.02537512568414968,-0.025103657531893475,-0.024211006441703375
227,0.01661,0.016473562692888934,34.1973,0.214463,0.005214028949858118,-0.020156565872454735,-0.019885199482736482,-0.018993477184167773,-0.025370594822312853,-0.0250992284325946,-0.02420750613402589
228,0.01671,0.016571923993698078,34.4894,0.310314,-0.2736796631498919,-0.29903515717102636,-0.29876412988036094,-0.2978755013217196,-0.02535549402113446,-0.025084466730469046,-0.024195838171827688
229,0.01673,0.01659159509291974,34.0755,0.297815,0.14285223344295872,0.11749975919962452,0.11777071869068578,0.11865872891329587,-0.0253524742433342,-0.025081514752272938,-0.024193504529662846
