model,theta,chi2,posterior_weight
PATH_GAMMA2P3,0.6711093985749046,2136.1327956629866,1.1379647894084735e-09
PATH_GAMMA2P3,0.6713458020126052,2136.022296859698,1.2026059125740134e-09
PATH_GAMMA2P3,0.6715822054503058,2135.9120024418517,1.2707890478021096e-09
PATH_GAMMA2P3,0.6718186088880063,2135.801912401419,1.3427006890025022e-09
PATH_GAMMA2P3,0.6720550123257069,2135.6920267303403,1.4185367190796813e-09
PATH_GAMMA2P3,0.6722914157634075,2135.5823454205793,1.498502858973971e-09
PATH_GAMMA2P3,0.672527819201108,2135.4728684640945,1.5828151369847633e-09
PATH_GAMMA2P3,0.6727642226388086,2135.3635958528303,1.6717003791605785e-09
PATH_GAMMA2P3,0.6730006260765091,2135.2545275787493,1.7653967216098643e-09
PATH_GAMMA2P3,0.6732370295142097,2135.1456636338144,1.864154145719574e-09
PATH_GAMMA2P3,0.6734734329519103,2135.0370040099688,1.9682350371961994e-09
PATH_GAMMA2P3,0.6737098363896109,2134.928548699185,2.0779147698421916e-09
PATH_GAMMA2P3,0.6739462398273115,2134.8202976933967,2.1934823152636785e-09
PATH_GAMMA2P3,0.674182643265012,2134.7122509845767,2.315240879313619e-09
PATH_GAMMA2P3,0.6744190467027126,2134.6044085646836,2.4435085666402864e-09
PATH_GAMMA2P3,0.6746554501404132,2134.4967704256615,2.578619074303781e-09
PATH_GAMMA2P3,0.6748918535781138,2134.389336559481,2.7209224156315084e-09
PATH_GAMMA2P3,0.6751282570158144,2134.2821069580855,2.8707856757095e-09
PATH_GAMMA2P3,0.6753646604535148,2134.1750816134386,3.028593799533035e-09
PATH_GAMMA2P3,0.6756010638912154,2134.068260517493,3.194750414358399e-09
PATH_GAMMA2P3,0.675837467328916,2133.9616436622055,3.3696786874563163e-09
PATH_GAMMA2P3,0.6760738707666166,2133.8552310395394,3.553822220752685e-09
PATH_GAMMA2P3,0.6763102742043172,2133.7490226414357,3.747645983859537e-09
PATH_GAMMA2P3,0.6765466776420177,2133.643018459876,3.951637286788486e-09
PATH_GAMMA2P3,0.6767830810797183,2133.5372184867983,4.166306794348588e-09
PATH_GAMMA2P3,0.6770194845174189,2133.431622714158,4.392189583307676e-09
PATH_GAMMA2P3,0.6772558879551195,2133.326231133923,4.629846244388733e-09
PATH_GAMMA2P3,0.6774922913928201,2133.2210437380427,4.879864030778934e-09
PATH_GAMMA2P3,0.6777286948305206,2133.1160605184787,5.142858054751626e-09
PATH_GAMMA2P3,0.6779650982682212,2133.0112814671784,5.419472534531739e-09
PATH_GAMMA2P3,0.6782015017059217,2132.906706576116,5.710382093019827e-09
PATH_GAMMA2P3,0.6784379051436223,2132.802335837237,6.016293110792476e-09
PATH_GAMMA2P3,0.6786743085813229,2132.6981692424974,6.33794513493153e-09
PATH_GAMMA2P3,0.6789107120190234,2132.5942067838637,6.67611234615201e-09
PATH_GAMMA2P3,0.679147115456724,2132.4904484532826,7.031605086436387e-09
PATH_GAMMA2P3,0.6793835188944246,2132.386894242711,7.405271449153768e-09
PATH_GAMMA2P3,0.6796199223321252,2132.2835441441157,7.79799893428387e-09
PATH_GAMMA2P3,0.6798563257698258,2132.1803981494436,8.210716171199949e-09
PATH_GAMMA2P3,0.6800927292075263,2132.0774562506635,8.644394711136582e-09
PATH_GAMMA2P3,0.6803291326452269,2131.97471843972,9.100050892529692e-09
PATH_GAMMA2P3,0.6805655360829275,2131.8721847085803,9.578747781181325e-09
PATH_GAMMA2P3,0.6808019395206281,2131.7698550492064,1.0081597188686496e-08
PATH_GAMMA2P3,0.6810383429583287,2131.6677294535375,1.0609761771657929e-08
PATH_GAMMA2P3,0.6812747463960291,2131.565807913542,1.1164457214324406e-08
PATH_GAMMA2P3,0.6815111498337297,2131.464090421177,1.1746954498350426e-08
PATH_GAMMA2P3,0.6817475532714303,2131.3625769684136,1.2358582262213216e-08
PATH_GAMMA2P3,0.6819839567091309,2131.2612675471796,1.3000729254174128e-08
PATH_GAMMA2P3,0.6822203601468315,2131.160162149463,1.3674846880698795e-08
PATH_GAMMA2P3,0.682456763584532,2131.0592607671974,1.4382451856084286e-08
PATH_GAMMA2P3,0.6826931670222326,2130.9585633923602,1.51251289541202e-08
PATH_GAMMA2P3,0.6829295704599332,2130.858070016891,1.5904533867963438e-08
PATH_GAMMA2P3,0.6831659738976338,2130.757780632762,1.672239617970778e-08
PATH_GAMMA2P3,0.6834023773353344,2130.6576952319306,1.7580522445467028e-08
PATH_GAMMA2P3,0.6836387807730349,2130.557813806341,1.8480799398681905e-08
PATH_GAMMA2P3,0.6838751842107355,2130.4581363479683,1.9425197275766714e-08
PATH_GAMMA2P3,0.684111587648436,2130.3586628487615,2.0415773269529758e-08
PATH_GAMMA2P3,0.6843479910861366,2130.2593933006847,2.1454675112980012e-08
PATH_GAMMA2P3,0.6845843945238371,2130.1603276956844,2.25441447995494e-08
PATH_GAMMA2P3,0.6848207979615377,2130.0614660257293,2.3686522442865815e-08
PATH_GAMMA2P3,0.6850572013992383,2129.962808282771,2.4884250282404183e-08
PATH_GAMMA2P3,0.6852936048369389,2129.8643544587817,2.613987683817757e-08
PATH_GAMMA2P3,0.6855300082746395,2129.766104545702,2.7456061221356302e-08
PATH_GAMMA2P3,0.68576641171234,2129.6680585354925,2.883557760368691e-08
PATH_GAMMA2P3,0.6860028151500406,2129.5702164201252,3.0281319852846e-08
PATH_GAMMA2P3,0.6862392185877412,2129.472578191548,3.1796306339020464e-08
PATH_GAMMA2P3,0.6864756220254418,2129.3751438417194,3.338368491675147e-08
PATH_GAMMA2P3,0.6867120254631424,2129.2779133626004,3.5046738089376056e-08
PATH_GAMMA2P3,0.6869484289008428,2129.180886746149,3.6788888361387636e-08
PATH_GAMMA2P3,0.6871848323385434,2129.084063984324,3.86137037845415e-08
PATH_GAMMA2P3,0.687421235776244,2128.9874450690922,4.052490370400419e-08
PATH_GAMMA2P3,0.6876576392139446,2128.891029992397,4.2526364711769e-08
PATH_GAMMA2P3,0.6878940426516451,2128.7948187462043,4.462212681151098e-08
PATH_GAMMA2P3,0.6881304460893457,2128.698811322477,4.681639980457509e-08
PATH_GAMMA2P3,0.6883668495270463,2128.6030077131686,4.9113569902126283e-08
PATH_GAMMA2P3,0.6886032529647469,2128.507407910241,5.1518206570367414e-08
PATH_GAMMA2P3,0.6888396564024475,2128.4120119056506,5.4035069617252416e-08
PATH_GAMMA2P3,0.689076059840148,2128.3168196913557,5.666911652688803e-08
PATH_GAMMA2P3,0.6893124632778486,2128.221831259319,5.94255100497652e-08
PATH_GAMMA2P3,0.6895488667155492,2128.1270466015035,6.230962605669562e-08
PATH_GAMMA2P3,0.6897852701532498,2128.0324657098563,6.532706166458512e-08
PATH_GAMMA2P3,0.6900216735909503,2127.9380885763476,6.848364364008895e-08
PATH_GAMMA2P3,0.6902580770286508,2127.8439151929233,7.178543709385124e-08
PATH_GAMMA2P3,0.6904944804663514,2127.749945551561,7.523875446776387e-08
PATH_GAMMA2P3,0.690730883904052,2127.656179644205,7.885016483146855e-08
PATH_GAMMA2P3,0.6909672873417526,2127.5626174628196,8.262650348885511e-08
PATH_GAMMA2P3,0.6912036907794532,2127.469258999368,8.657488191009312e-08
PATH_GAMMA2P3,0.6914400942171537,2127.3761042458045,9.070269799593934e-08
PATH_GAMMA2P3,0.6916764976548543,2127.2831531940947,9.501764668275306e-08
PATH_GAMMA2P3,0.6919129010925549,2127.1904058361915,9.952773090103346e-08
PATH_GAMMA2P3,0.6921493045302555,2127.0978621640525,1.0424127289388952e-07
PATH_GAMMA2P3,0.6923857079679561,2127.0055221696493,1.0916692590735704e-07
PATH_GAMMA2P3,0.6926221114056565,2126.9133858449245,1.1431368626578712e-07
PATH_GAMMA2P3,0.6928585148433571,2126.821453181855,1.196909058341312e-07
PATH_GAMMA2P3,0.6930949182810577,2126.7297241723923,1.2530830489041595e-07
PATH_GAMMA2P3,0.6933313217187583,2126.6381988084922,1.3117598540788338e-07
PATH_GAMMA2P3,0.6935677251564589,2126.5468770821176,1.373044447640474e-07
PATH_GAMMA2P3,0.6938041285941594,2126.455758985237,1.4370458988714464e-07
PATH_GAMMA2P3,0.69404053203186,2126.364844509799,1.503877518532386e-07
PATH_GAMMA2P3,0.6942769354695606,2126.274133647771,1.573657009392317e-07
PATH_GAMMA2P3,0.6945133389072612,2126.183626391107,1.6465066215400774e-07
PATH_GAMMA2P3,0.6947497423449618,2126.093322731774,1.7225533124964267e-07
PATH_GAMMA2P3,0.6949861457826623,2126.0032226617236,1.801928912352442e-07
PATH_GAMMA2P3,0.6952225492203629,2125.9133261729176,1.8847702939595977e-07
PATH_GAMMA2P3,0.6954589526580635,2125.8236332573256,1.9712195483788785e-07
PATH_GAMMA2P3,0.695695356095764,2125.734143906894,2.061424165721965e-07
PATH_GAMMA2P3,0.6959317595334646,2125.6448581135965,2.155537221412503e-07
PATH_GAMMA2P3,0.6961681629711651,2125.555775869386,2.2537175681770965e-07
PATH_GAMMA2P3,0.6964045664088657,2125.4668971662204,2.356130033738149e-07
PATH_GAMMA2P3,0.6966409698465663,2125.378221996064,2.4629456244429466e-07
PATH_GAMMA2P3,0.6968773732842669,2125.28975035087,2.574341734969445e-07
PATH_GAMMA2P3,0.6971137767219675,2125.20148222262,2.6905023641633734e-07
PATH_GAMMA2P3,0.697350180159668,2125.11341760325,2.8116183373716795e-07
PATH_GAMMA2P3,0.6975865835973686,2125.0255564847353,2.9378875350587403e-07
PATH_GAMMA2P3,0.6978229870350692,2124.9378988590306,3.0695151282648383e-07
PATH_GAMMA2P3,0.6980593904727698,2124.8504447181003,3.20671382074259e-07
PATH_GAMMA2P3,0.6982957939104704,2124.7631940539036,3.349704098108941e-07
PATH_GAMMA2P3,0.6985321973481708,2124.6761468584,3.498714484079723e-07
PATH_GAMMA2P3,0.6987686007858714,2124.5893031235437,3.653981803991956e-07
PATH_GAMMA2P3,0.699005004223572,2124.5026628413057,3.815751455704745e-07
PATH_GAMMA2P3,0.6992414076612726,2124.4162260036505,3.984277688171293e-07
PATH_GAMMA2P3,0.6994778110989732,2124.3299926025284,4.1598238877462617e-07
PATH_GAMMA2P3,0.6997142145366737,2124.2439626299,4.342662872345388e-07
PATH_GAMMA2P3,0.6999506179743743,2124.1581360777295,4.533077193755068e-07
PATH_GAMMA2P3,0.7001870214120749,2124.0725129379903,4.731359448165434e-07
PATH_GAMMA2P3,0.7004234248497755,2123.9870932026197,4.937812595256876e-07
PATH_GAMMA2P3,0.7006598282874761,2123.901876863596,5.152750285593985e-07
PATH_GAMMA2P3,0.7008962317251766,2123.81686391288,5.376497197104751e-07
PATH_GAMMA2P3,0.7011326351628772,2123.7320543424316,5.609389380326673e-07
PATH_GAMMA2P3,0.7013690386005778,2123.6474481442024,5.851774612838638e-07
PATH_GAMMA2P3,0.7016054420382783,2123.5630453101635,6.10401276287266e-07
PATH_GAMMA2P3,0.7018418454759789,2123.478845832267,6.366476162595634e-07
PATH_GAMMA2P3,0.7020782489136794,2123.3948497024858,6.639549990800966e-07
PATH_GAMMA2P3,0.70231465235138,2123.31105691278,6.923632665655284e-07
PATH_GAMMA2P3,0.7025510557890806,2123.2274674550936,7.219136247357056e-07
PATH_GAMMA2P3,0.7027874592267812,2123.144081321419,7.526486850741252e-07
PATH_GAMMA2P3,0.7030238626644817,2123.0608985036915,7.846125068839409e-07
PATH_GAMMA2P3,0.7032602661021823,2122.977918993885,8.178506406269999e-07
PATH_GAMMA2P3,0.7034966695398829,2122.895142783955,8.52410172389944e-07
PATH_GAMMA2P3,0.7037330729775835,2122.8125698658696,8.88339769408309e-07
PATH_GAMMA2P3,0.7039694764152841,2122.7302002315873,9.256897267181055e-07
PATH_GAMMA2P3,0.7042058798529846,2122.648033873069,9.645120149214365e-07
PATH_GAMMA2P3,0.7044422832906851,2122.566070782274,1.0048603291007267e-06
PATH_GAMMA2P3,0.7046786867283857,2122.484310951175,1.0467901388863659e-06
PATH_GAMMA2P3,0.7049150901660863,2122.4027543717198,1.0903587397292269e-06
PATH_GAMMA2P3,0.7051514936037869,2122.321401035873,1.1356253053310431e-06
PATH_GAMMA2P3,0.7053878970414874,2122.240250935608,1.1826509413109423e-06
PATH_GAMMA2P3,0.705624300479188,2122.15930406288,1.2314987401174562e-06
PATH_GAMMA2P3,0.7058607039168886,2122.0785604096486,1.2822338371601305e-06
PATH_GAMMA2P3,0.7060971073545892,2121.9980199678844,1.3349234682142414e-06
PATH_GAMMA2P3,0.7063335107922897,2121.917682729536,1.3896370281335225e-06
PATH_GAMMA2P3,0.7065699142299903,2121.8375486865725,1.446446130812416e-06
PATH_GAMMA2P3,0.7068063176676909,2121.7576178309637,1.505424670502633e-06
PATH_GAMMA2P3,0.7070427211053915,2121.6778901546613,1.5666488844620692e-06
PATH_GAMMA2P3,0.707279124543092,2121.5983656496333,1.6301974169109325e-06
PATH_GAMMA2P3,0.7075155279807925,2121.519044307835,1.6961513843952313e-06
PATH_GAMMA2P3,0.7077519314184931,2121.4399261212366,1.7645944424833528e-06
PATH_GAMMA2P3,0.7079883348561937,2121.3610110817976,1.8356128538953665e-06
PATH_GAMMA2P3,0.7082247382938943,2121.2822991814846,1.9092955580019027e-06
PATH_GAMMA2P3,0.7084611417315949,2121.2037904122485,1.985734241776896e-06
PATH_GAMMA2P3,0.7086975451692954,2121.1254847660716,2.065023412115614e-06
PATH_GAMMA2P3,0.708933948606996,2121.0473822348945,2.147260469714517e-06
PATH_GAMMA2P3,0.7091703520446966,2120.9694828107054,2.2325457842436874e-06
PATH_GAMMA2P3,0.7094067554823972,2120.8917864854407,2.320982771183835e-06
PATH_GAMMA2P3,0.7096431589200978,2120.8142932510714,2.4126779699439808e-06
PATH_GAMMA2P3,0.7098795623577983,2120.7370030995667,2.50774112359886e-06
PATH_GAMMA2P3,0.7101159657954988,2120.6599160228902,2.606285260092345e-06
PATH_GAMMA2P3,0.7103523692331994,2120.5830320129994,2.7084267749460944e-06
PATH_GAMMA2P3,0.7105887726709,2120.5063510618616,2.814285515460336e-06
PATH_GAMMA2P3,0.7108251761086006,2120.4298731614413,2.9239848664754835e-06
PATH_GAMMA2P3,0.7110615795463011,2120.3535983036827,3.037651837675556e-06
PATH_GAMMA2P3,0.7112979829840017,2120.2775264805805,3.1554171522940376e-06
PATH_GAMMA2P3,0.7115343864217023,2120.20165768407,3.2774153376311994e-06
PATH_GAMMA2P3,0.7117707898594029,2120.12599190613,3.4037848167964535e-06
PATH_GAMMA2P3,0.7120071932971035,2120.0505291387167,3.5346680022540794e-06
PATH_GAMMA2P3,0.712243596734804,2119.975269373802,3.6702113907601355e-06
PATH_GAMMA2P3,0.7124800001725046,2119.9002126033397,3.810565659965305e-06
PATH_GAMMA2P3,0.7127164036102052,2119.825358819295,3.955885766463555e-06
PATH_GAMMA2P3,0.7129528070479058,2119.7507080136374,4.1063310454506815e-06
PATH_GAMMA2P3,0.7131892104856064,2119.6762601783275,4.262065311945025e-06
PATH_GAMMA2P3,0.7134256139233068,2119.6020153053278,4.423256963509962e-06
PATH_GAMMA2P3,0.7136620173610074,2119.527973386597,4.5900790845449135e-06
PATH_GAMMA2P3,0.713898420798708,2119.4541344141153,4.762709552039866e-06
PATH_GAMMA2P3,0.7141348242364086,2119.380498379824,4.941331143057204e-06
PATH_GAMMA2P3,0.7143712276741092,2119.307065275696,5.126131643423714e-06
PATH_GAMMA2P3,0.7146076311118097,2119.233835093703,5.317303958167712e-06
PATH_GAMMA2P3,0.7148440345495103,2119.1608078257946,5.515046223438468e-06
PATH_GAMMA2P3,0.7150804379872109,2119.08798346395,5.719561919712041e-06
PATH_GAMMA2P3,0.7153168414249115,2119.015362000127,5.931059986738153e-06
PATH_GAMMA2P3,0.7155532448626121,2118.9429434262784,6.149754939763691e-06
PATH_GAMMA2P3,0.7157896483003126,2118.870727734385,6.3758669871264815e-06
PATH_GAMMA2P3,0.7160260517380131,2118.798714916396,6.60962214954993e-06
PATH_GAMMA2P3,0.7162624551757137,2118.7269049642937,6.8512523804381875e-06
PATH_GAMMA2P3,0.7164988586134143,2118.655297870031,7.100995687956715e-06
PATH_GAMMA2P3,0.7167352620511149,2118.583893625566,7.3590962581405416e-06
PATH_GAMMA2P3,0.7169716654888154,2118.512692222872,7.625804579386402e-06
PATH_GAMMA2P3,0.717208068926516,2118.44169365391,7.901377568381224e-06
PATH_GAMMA2P3,0.7174444723642166,2118.370897910652,8.186078697100527e-06
PATH_GAMMA2P3,0.7176808758019172,2118.300304985048,8.480178121242658e-06
PATH_GAMMA2P3,0.7179172792396178,2118.2299148690713,8.78395280956214e-06
PATH_GAMMA2P3,0.7181536826773183,2118.15972755469,9.097686674623581e-06
PATH_GAMMA2P3,0.7183900861150189,2118.0897430338573,9.42167070463365e-06
PATH_GAMMA2P3,0.7186264895527195,2118.019961298543,9.756203096137958e-06
PATH_GAMMA2P3,0.71886289299042,2117.9503823407144,1.0101589387984222e-05
PATH_GAMMA2P3,0.7190992964281206,2117.8810061523445,1.045814259614297e-05
PATH_GAMMA2P3,0.7193356998658211,2117.8118327253837,1.0826183349650767e-05
PATH_GAMMA2P3,0.7195721033035217,2117.742862051791,1.1206040027144933e-05
PATH_GAMMA2P3,0.7198085067412223,2117.6740941235475,1.1598048894287692e-05
PATH_GAMMA2P3,0.7200449101789229,2117.6055289326123,1.2002554242320939e-05
PATH_GAMMA2P3,0.7202813136166235,2117.537166470949,1.2419908526923562e-05
PATH_GAMMA2P3,0.720517717054324,2117.469006730527,1.2850472507891818e-05
PATH_GAMMA2P3,0.7207541204920246,2117.401049703297,1.329461538955436e-05
PATH_GAMMA2P3,0.7209905239297252,2117.3332953812414,1.3752714961267107e-05
PATH_GAMMA2P3,0.7212269273674258,2117.265743756319,1.4225157739039595e-05
PATH_GAMMA2P3,0.7214633308051263,2117.19839482049,1.4712339107029192e-05
PATH_GAMMA2P3,0.7216997342428269,2117.131248565722,1.5214663459496808e-05
PATH_GAMMA2P3,0.7219361376805274,2117.0643049839873,1.5732544343029105e-05
PATH_GAMMA2P3,0.722172541118228,2116.9975640672424,1.6266404599091233e-05
PATH_GAMMA2P3,0.7224089445559286,2116.9310258074556,1.6816676506294095e-05
PATH_GAMMA2P3,0.7226453479936291,2116.8646901965926,1.738380192297109e-05
PATH_GAMMA2P3,0.7228817514313297,2116.7985572266225,1.796823242950419e-05
PATH_GAMMA2P3,0.7231181548690303,2116.7326268894976,1.8570429470707397e-05
PATH_GAMMA2P3,0.7233545583067309,2116.6668991771926,1.9190864497402234e-05
PATH_GAMMA2P3,0.7235909617444315,2116.6013740816798,1.983001910818156e-05
PATH_GAMMA2P3,0.723827365182132,2116.5360515949137,2.0488385190656038e-05
PATH_GAMMA2P3,0.7240637686198326,2116.4709317088655,2.1166465061636008e-05
PATH_GAMMA2P3,0.7243001720575332,2116.406014415496,2.1864771607228777e-05
PATH_GAMMA2P3,0.7245365754952338,2116.3412997067744,2.2583828421701877e-05
PATH_GAMMA2P3,0.7247729789329342,2116.276787574664,2.3324169945787615e-05
PATH_GAMMA2P3,0.7250093823706348,2116.21247801114,2.4086341603624473e-05
PATH_GAMMA2P3,0.7252457858083354,2116.1483710081534,2.4870899939191413e-05
PATH_GAMMA2P3,0.725482189246036,2116.084466557681,2.5678412750497735e-05
PATH_GAMMA2P3,0.7257185926837366,2116.0207646516797,2.6509459223519783e-05
PATH_GAMMA2P3,0.7259549961214371,2115.9572652821257,2.7364630063604796e-05
PATH_GAMMA2P3,0.7261913995591377,2115.8939684409793,2.8244527626207464e-05
PATH_GAMMA2P3,0.7264278029968383,2115.8308741202086,2.9149766045079182e-05
PATH_GAMMA2P3,0.7266642064345389,2115.767982311772,3.008097135913976e-05
PATH_GAMMA2P3,0.7269006098722395,2115.7052930076497,3.103878163658304e-05
PATH_GAMMA2P3,0.72713701330994,2115.6428061997876,3.2023847098148843e-05
PATH_GAMMA2P3,0.7273734167476406,2115.5805218801756,3.303683023598445e-05
PATH_GAMMA2P3,0.7276098201853411,2115.5184400407657,3.407840593256486e-05
PATH_GAMMA2P3,0.7278462236230417,2115.456560673526,3.51492615748395e-05
PATH_GAMMA2P3,0.7280826270607423,2115.3948837704265,3.625009716669073e-05
PATH_GAMMA2P3,0.7283190304984428,2115.333409323427,3.738162543847067e-05
PATH_GAMMA2P3,0.7285554339361434,2115.2721373244985,3.854457195283954e-05
PATH_GAMMA2P3,0.728791837373844,2115.2110677656015,3.9739675208150886e-05
PATH_GAMMA2P3,0.7290282408115446,2115.1502006387145,4.096768673747168e-05
PATH_GAMMA2P3,0.7292646442492452,2115.089535935799,4.2229371205274904e-05
PATH_GAMMA2P3,0.7295010476869457,2115.029073648816,4.352550649939251e-05
PATH_GAMMA2P3,0.7297374511246463,2114.9688137697376,4.485688381906234e-05
PATH_GAMMA2P3,0.7299738545623469,2114.90875629053,4.622430775957662e-05
PATH_GAMMA2P3,0.7302102580000475,2114.848901203157,4.762859639218791e-05
PATH_GAMMA2P3,0.7304466614377481,2114.789248499584,4.907058133950803e-05
PATH_GAMMA2P3,0.7306830648754485,2114.729798171785,5.055110784631136e-05
PATH_GAMMA2P3,0.7309194683131491,2114.67055021172,5.207103484612508e-05
PATH_GAMMA2P3,0.7311558717508497,2114.6115046113673,5.363123502153636e-05
PATH_GAMMA2P3,0.7313922751885503,2114.5526613626816,5.523259486117784e-05
PATH_GAMMA2P3,0.7316286786262509,2114.494020457633,5.6876014709287576e-05
PATH_GAMMA2P3,0.7318650820639514,2114.4355818881913,5.856240881102496e-05
PATH_GAMMA2P3,0.732101485501652,2114.3773456463155,6.029270535208106e-05
PATH_GAMMA2P3,0.7323378889393526,2114.3193117239807,6.206784649107952e-05
PATH_GAMMA2P3,0.7325742923770532,2114.2614801131535,6.388878838745818e-05
PATH_GAMMA2P3,0.7328106958147538,2114.2038508058054,6.57565012218155e-05
PATH_GAMMA2P3,0.7330470992524543,2114.1464237938912,6.767196921083427e-05
PATH_GAMMA2P3,0.7332835026901549,2114.089199069388,6.963619061351017e-05
PATH_GAMMA2P3,0.7335199061278554,2114.032176624259,7.1650177732849e-05
PATH_GAMMA2P3,0.733756309565556,2113.97535645047,7.371495690873355e-05
PATH_GAMMA2P3,0.7339927130032566,2113.9187385399964,7.583156850363779e-05
PATH_GAMMA2P3,0.7342291164409571,2113.8623228848,7.800106688202788e-05
PATH_GAMMA2P3,0.7344655198786577,2113.806109476855,8.022452038007152e-05
PATH_GAMMA2P3,0.7347019233163583,2113.750098308119,8.250301126953173e-05
PATH_GAMMA2P3,0.7349383267540589,2113.694289370559,8.483763571137994e-05
PATH_GAMMA2P3,0.7351747301917595,2113.638682656152,8.722950370193544e-05
PATH_GAMMA2P3,0.73541113362946,2113.583278156864,8.967973901140064e-05
PATH_GAMMA2P3,0.7356475370671606,2113.5280758646504,9.218947911276748e-05
PATH_GAMMA2P3,0.7358839405048612,2113.4730757714956,9.475987509999775e-05
PATH_GAMMA2P3,0.7361203439425618,2113.4182778693644,9.739209160082602e-05
PATH_GAMMA2P3,0.7363567473802624,2113.3636821502137,0.00010008730667769816
PATH_GAMMA2P3,0.7365931508179628,2113.3092886060226,0.00010284671171802098
PATH_GAMMA2P3,0.7368295542556634,2113.255097228758,0.00010567151131781301
PATH_GAMMA2P3,0.737065957693364,2113.201108010379,0.00010856292315356766
PATH_GAMMA2P3,0.7373023611310646,2113.1473209428605,0.00011152217784274622
PATH_GAMMA2P3,0.7375387645687652,2113.093736018175,0.00011455051879625896
PATH_GAMMA2P3,0.7377751680064657,2113.040353228279,0.00011764920206016339
PATH_GAMMA2P3,0.7380115714441663,2112.987172565149,0.00012081949614366466
PATH_GAMMA2P3,0.7382479748818669,2112.9341940207564,0.00012406268183991293
PATH_GAMMA2P3,0.7384843783195675,2112.881417587064,0.0001273800520341842
PATH_GAMMA2P3,0.7387207817572681,2112.828843256033,0.000130772911500383
PATH_GAMMA2P3,0.7389571851949686,2112.776471019646,0.0001342425766848555
PATH_GAMMA2P3,0.7391935886326692,2112.724300869863,0.00013779037548288347
PATH_GAMMA2P3,0.7394299920703697,2112.672332798662,0.0001414176469977744
PATH_GAMMA2P3,0.7396663955080703,2112.620566797998,0.0001451257412936805
PATH_GAMMA2P3,0.7399027989457709,2112.5690028598437,0.00014891601913038054
PATH_GAMMA2P3,0.7401392023834714,2112.517640976178,0.00015278985168944422
PATH_GAMMA2P3,0.740375605821172,2112.4664811389584,0.0001567486202892082
PATH_GAMMA2P3,0.7406120092588726,2112.4155233401575,0.00016079371608245335
PATH_GAMMA2P3,0.7408484126965731,2112.3647675717402,0.00016492653974562542
PATH_GAMMA2P3,0.7410848161342738,2112.3142138256826,0.00016914850115204487
PATH_GAMMA2P3,0.7413212195719743,2112.263862093944,0.00017346101903580448
PATH_GAMMA2P3,0.7415576230096749,2112.213712368505,0.00017786552063716528
PATH_GAMMA2P3,0.7417940264473755,2112.1637646413274,0.00018236344134107716
PATH_GAMMA2P3,0.742030429885076,2112.114018904379,0.00018695622429692205
PATH_GAMMA2P3,0.7422668333227767,2112.0644751496325,0.00019164532002700143
PATH_GAMMA2P3,0.7425032367604771,2112.0151333690555,0.00019643218602208255
PATH_GAMMA2P3,0.7427396401981777,2111.965993554619,0.00020131828632173225
PATH_GAMMA2P3,0.7429760436358783,2111.9170556982945,0.00020630509108189078
PATH_GAMMA2P3,0.7432124470735788,2111.8683197920363,0.00021139407612998527
PATH_GAMMA2P3,0.7434488505112794,2111.819785827829,0.00021658672249976979
PATH_GAMMA2P3,0.74368525394898,2111.771453797638,0.00022188451596177015
PATH_GAMMA2P3,0.7439216573866806,2111.723323693437,0.00022728894653196584
PATH_GAMMA2P3,0.7441580608243812,2111.675395507192,0.00023280150797093586
PATH_GAMMA2P3,0.7443944642620817,2111.6276692308684,0.00023842369726643646
PATH_GAMMA2P3,0.7446308676997823,2111.580144856435,0.000244157014101944
PATH_GAMMA2P3,0.7448672711374829,2111.5328223758684,0.00025000296031111745
PATH_GAMMA2P3,0.7451036745751835,2111.4857017811314,0.0002559630393213388
PATH_GAMMA2P3,0.745340078012884,2111.4387830642004,0.00026203875557680975
PATH_GAMMA2P3,0.7455764814505845,2111.39206621705,0.0002682316139529496
PATH_GAMMA2P3,0.7458128848882851,2111.3455512316273,0.00027454311915825724
PATH_GAMMA2P3,0.7460492883259857,2111.299238099924,0.0002809747751089576
PATH_GAMMA2P3,0.7462856917636863,2111.253126813901,0.0002875280843091974
PATH_GAMMA2P3,0.7465220952013869,2111.207217365527,0.0002942045472021014
PATH_GAMMA2P3,0.7467584986390874,2111.1615097467793,0.0003010056615117546
PATH_GAMMA2P3,0.746994902076788,2111.116003949619,0.0003079329215752894
PATH_GAMMA2P3,0.7472313055144886,2111.070699966023,0.00031498781765270154
PATH_GAMMA2P3,0.7474677089521892,2111.0255977879665,0.0003221718352303018
PATH_GAMMA2P3,0.7477041123898898,2110.980697407404,0.00032948645431142684
PATH_GAMMA2P3,0.7479405158275902,2110.9359988163133,0.0003369331486832134
PATH_GAMMA2P3,0.7481769192652908,2110.8915020066593,0.00034451338518310125
PATH_GAMMA2P3,0.7484133227029914,2110.8472069704253,0.0003522286229411584
PATH_GAMMA2P3,0.748649726140692,2110.8031136995733,0.0003600803126214056
PATH_GAMMA2P3,0.7488861295783926,2110.7592221860746,0.0003680698956382956
PATH_GAMMA2P3,0.7491225330160931,2110.7155324219007,0.0003761988033674609
PATH_GAMMA2P3,0.7493589364537937,2110.6720443990166,0.00038446845634366566
PATH_GAMMA2P3,0.7495953398914943,2110.6287581094016,0.00039288026344145346
PATH_GAMMA2P3,0.7498317433291949,2110.5856735450116,0.000401435621054902
PATH_GAMMA2P3,0.7500681467668955,2110.5427906978466,0.00041013591224516434
