parameter,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
logd[26],0.3854707379743709,0.05286506202699571,0.29152311619193605,0.4869088532856113,0.0006836198985468331,0.0006004422008616355,5550.725777370649,3663.638596753055,1.000915993376152
logd[27],-0.5740839038078397,0.07839464205687698,-0.7263321702341924,-0.4320794808928832,0.0008633127649271545,0.0009090854785610209,8318.529106211408,5434.960578360192,1.0010255105375634
logd[28],0.05750503380517844,0.04328724497463438,-0.026438142433735757,0.13640288507758247,0.00039126993072872193,0.0005604927651152394,11981.066498373988,5230.256236480914,1.000080871582436
logd[29],-0.13266034424841003,0.030021403629941844,-0.1902802639041697,-0.07846422860601254,0.0002973440854279203,0.00032659599207227307,9952.152143982245,5167.032143903529,1.0009030712752487
logd[30],0.20236000090284154,0.10625205871272,0.007007327197873771,0.40531581664003763,0.0009796909687693966,0.001394634604884043,11259.94361506689,4906.8157457574125,1.001416199108757
logd[31],-0.028857454804188228,0.042720769610002526,-0.10829923942319049,0.051871218730218736,0.000359304061808008,0.000547320258936545,14226.762487664053,6031.555891708745,1.0012592116762995
logd[32],-0.2930496052160933,0.046343810893482794,-0.38053778702710805,-0.20547865781053454,0.00041672010085962033,0.0005983281194749387,12434.395318921925,5169.399212330122,1.0009141676704916
logd[33],0.06349912802864408,0.04282449529265096,-0.014825266850624802,0.14546165330635072,0.00037540723384717813,0.000546783622579763,12847.718094394664,4895.208805957982,1.0000964903022527
logd[34],-0.2731658144058779,0.010352885658445663,-0.2839277691480128,-0.2545546831293086,0.0001032583947286809,0.00016011322724669648,7643.318809723537,4823.5703218581475,1.0000982513112313
logd[35],0.16930306008110915,0.024636035204148192,0.12541525294033415,0.20179370807162292,0.00024474615514529294,0.0003136610671051043,9575.306777401162,5008.357241498515,1.0006193230151672
logd[36],0.10223686975282671,0.031092917006597092,0.0434137459295903,0.16008212097751381,0.00029921910759018246,0.0003814783414086754,10734.931502062915,5809.453611948327,1.0000967150110613
logd[37],-0.2886681473628667,0.06155712034166015,-0.4056445016422803,-0.17542961473271323,0.0007437917997715469,0.0006964001163956416,6901.011417334391,5010.593099788857,0.9999203674072424
logd[38],0.19775680410737573,0.004588291502146041,0.1891034830978207,0.20253059608354557,4.854706344449638e-05,6.624269269059875e-05,7887.631645527979,5793.167415612006,1.0002929484486829
logd[39],-0.02336805493936152,0.04695907703626538,-0.11107425985317887,0.06778411643872415,0.00036026111041694687,0.0006264654972004441,17008.431783284876,5060.085001709409,1.0005917658056487
logd[40],0.3369614304790933,0.024415978697390664,0.2925914636773261,0.3841714427687051,0.00032296535717532955,0.00029411807796624057,5419.980667089159,2734.4844496949204,1.0006698733433916
logd[41],0.165599795651843,0.02366082312666459,0.12349898296093602,0.19704082241445195,0.000259413753832748,0.0002548651466529147,6851.987616728866,4539.365731096147,1.0002633187546477
logd[42],-0.14800718724638062,0.06209805751688927,-0.26149340982375585,-0.03287151664058701,0.000807175650297846,0.0007197360109295563,5357.21489193571,2892.058936319799,1.0024034404910611
logd[43],0.0010981482649353841,0.04864272678855954,-0.0883110213696846,0.09185365733546906,0.0003965815977982551,0.0006124875198567977,14976.85164848817,5136.102952062965,1.00066653010876
logd[44],-0.19315559056149717,0.06829106187042717,-0.32219783422730097,-0.0671832105637034,0.0009873908771946438,0.0012266383521303166,5407.178790673366,3499.2616871521923,1.0006455328299564
logd[45],0.14590638893646707,0.035364624610108426,0.0864058809522453,0.21050640534094667,0.0003836911408078545,0.00036935930751007804,7374.238488356798,4597.812197646453,0.9999556911007383
logd[46],-0.1638628978465873,0.033367474073883144,-0.22642822807065818,-0.10218789176774362,0.0003409887168538094,0.00040560246960721035,9668.760017664952,5462.500037096135,1.0007354983197398
logd[47],0.31167584467180126,0.09126709854566957,0.14145996554560186,0.48512047965774396,0.0011237485169730732,0.001002893544232588,6546.383690312391,5462.807916616411,1.00090794581958
logd[48],-0.14064196862855893,0.08355807693536475,-0.30179326585986255,0.013382231371785612,0.00080771108195247,0.0010968747737732916,10764.343059720364,5155.702824419042,1.002257232615029
logd[49],0.10362511348618256,0.03748201721853132,0.03570249932035586,0.17425793132356499,0.00042166417462030707,0.0004471682145899963,7745.239331588711,5349.746874075157,1.0010213972220496
logd[50],-0.03445234459778808,0.07917138549177966,-0.18743280923320357,0.10717936665480488,0.0006487813172766075,0.0010214785805751259,14799.773352789707,5410.464674448639,1.0010186265056784
logd[51],-0.07477280393976218,0.1032244965420541,-0.2687777594166274,0.11840941815478888,0.0011162855735367425,0.0012789310714193113,8563.89101179719,5351.654793764133,1.001790557446176
logd[52],0.15206631296227494,0.09069251001660283,-0.014926472924201389,0.3243372783296281,0.0008837349354699957,0.0011620745466689026,10453.426744324317,5094.762819268333,1.0005771317059264
logd[53],-0.020343815768420988,0.09274081758641209,-0.193151191531996,0.1500361789967497,0.0010250447588741928,0.0011364950159689123,8233.025937284885,5415.041517705728,1.000667116085567
logd[54],-0.02237726371278614,0.10985446889126817,-0.22445333725308603,0.18786415542669652,0.000951931932324185,0.0014721899454204343,13313.679694661652,5301.262183601539,1.0007140549277973
logd[55],-0.07971868640685657,0.10453076971897712,-0.2656460128031576,0.12916654019695056,0.0011469940033487567,0.0012275343067757185,8335.770086187416,5366.952725156966,1.0001079608287784
logd[56],0.08616971432211058,0.10070612887009117,-0.10645125848056405,0.27200005101638336,0.00088321492713494,0.00131824241301244,12980.926467380998,5229.960281638734,0.9998671283598182
logd[57],-0.061815106274973865,0.07343671596369618,-0.19722568227250656,0.08096885439215405,0.0007795992277952146,0.0009132892014910495,8896.766436642978,5037.874979055182,1.0000547879866777
logd[58],0.04653291905874869,0.09245294248127793,-0.12509903302245026,0.22197262606282347,0.0008106319034894703,0.001240820144895461,12950.82552797747,5431.847991027507,1.0000552731300165
logd[59],0.1669346607209939,0.06358542585560245,0.043995646932415915,0.28223417807497253,0.0007675320486737973,0.000750151120897716,6869.769519079363,5054.103803272394,1.000417259079895
logd[60],-0.13431031344852826,0.1015845874308999,-0.32301523473838284,0.058727659146087,0.00082935724208339,0.0014112202975531153,15034.0009270756,5453.2406169256665,1.0002023711502936
logd[61],-0.07477491993381308,0.045847809676301456,-0.15869384240508685,0.012877119736757143,0.0005338903351708046,0.0005861274201424487,7310.810459630561,4138.219108762599,1.001258251025161
logd[62],-0.04162267500809311,0.1105447637674787,-0.24432823676653073,0.16994156243062392,0.0009682770901352226,0.0014762605695317161,13039.1804597412,5449.824060107851,1.000209864243532
logd[63],-0.17488938828129177,0.08697382432651093,-0.3386030388157222,-0.013265245254363506,0.000825212721499268,0.0011342667878631424,10999.438677180602,4894.708476492318,1.0009938705952506
logd[64],-0.0693144960253351,0.07805982335044095,-0.22001924325370997,0.07261334377021922,0.0008914841685740628,0.0008536412257084726,7680.582942744937,5981.62090075954,1.00005471793743
logd[65],0.027990353124345214,0.10799605825864388,-0.17438981005949714,0.2295370084059028,0.0008751357672238145,0.0014853848248196054,15249.726091347444,5082.489020375133,1.0003066152480808
logd[66],-0.020593105475912286,0.07955082859672843,-0.16956384884979453,0.12926975616200376,0.0007769181719054619,0.0009614346843861381,10428.049283214497,5029.051410533544,1.0009154189494325
logd[67],-0.20559515198614844,0.07304570051004766,-0.34497719060143983,-0.06744074177109212,0.0006804418700844746,0.0009725147612732254,11875.885174516821,4396.894772873758,1.0020452205635884
logd[68],0.053569155395217435,0.04645934859390828,-0.034113580597227494,0.13966704869015886,0.0004480950189351081,0.0005829861189208045,10726.944922419649,4597.094195174864,1.0006716101137998
logd[69],0.3707338510518578,0.03966375762671338,0.2954332848651873,0.44100499158326034,0.000509636460792271,0.0004892682428156984,5542.852766464064,4662.26047259375,1.0002700508787443
logd[70],-0.17702187512404433,0.057866933174641144,-0.29044337047695284,-0.07433271409558435,0.0005316133903422338,0.0007284008098249361,12003.183106802318,5694.655193429244,1.0005758869586059
logd[71],0.01883030199255778,0.08004742705232137,-0.12488891023417682,0.1771083471526873,0.0006620738628298681,0.0011401042712353105,14625.157076815434,5271.593490251592,1.0018231626798324
logd[72],0.15225625094955295,0.041424200646429744,0.07346940866888525,0.22867421923392658,0.00044111680086573535,0.0005162313124174856,8841.656373952757,5269.331612360036,1.0004081669157368
logd[73],-0.07056560189498051,0.021453301340117605,-0.11204774549431426,-0.03366789091883202,0.0002112751857760899,0.00025132158216752137,9546.3526755766,4285.222632781421,0.9999733300308685
logd[74],-0.8699801723723222,0.013089812898312727,-0.8834237043022721,-0.846348770160152,0.0001316770569956145,0.0002686361671044916,9043.467981032241,5123.404578098479,1.0002548456224618
logd[75],0.2052962205215247,0.04207741163846359,0.12667586505672743,0.2838709326814376,0.00039174918362439216,0.0004999555485392811,11048.436391678963,5991.952963364271,1.000581271088099
